,NEIGHBORHOOD,Year,SALE PRICE
664,COBBLE HILL,2009,52820913.0
665,COBBLE HILL,2010,85235965.0
666,COBBLE HILL,2011,287945833.0
667,COBBLE HILL,2012,148650147.0
668,COBBLE HILL,2013,130575704.0
669,COBBLE HILL,2014,107277400.0
670,COBBLE HILL,2015,344994534.0
671,COBBLE HILL,2016,140681710.0
672,COBBLE HILL,2017,135989974.0
673,COBBLE HILL,2018,236834792.0
674,COBBLE HILL-WEST,2003,41134696.0
675,COBBLE HILL-WEST,2004,32608200.0
676,COBBLE HILL-WEST,2005,29665000.0
677,COBBLE HILL-WEST,2006,62480208.0
678,COBBLE HILL-WEST,2007,51218102.0
679,COBBLE HILL-WEST,2008,39776078.0
680,COBBLE HILL-WEST,2009,14082700.0
681,COBBLE HILL-WEST,2010,32924363.0
682,COBBLE HILL-WEST,2011,118164554.0
683,COBBLE HILL-WEST,2012,48241303.0
684,COBBLE HILL-WEST,2013,62997671.0
685,COBBLE HILL-WEST,2014,92289331.0
686,COBBLE HILL-WEST,2015,93715696.0
687,COBBLE HILL-WEST,2016,87477924.0
688,COBBLE HILL-WEST,2017,56131476.0
689,COBBLE HILL-WEST,2018,71224523.0
690,COLLEGE POINT,2003,210703070.0
691,COLLEGE POINT,2004,259405809.0
692,COLLEGE POINT,2005,299948252.0
693,COLLEGE POINT,2006,256688110.0
694,COLLEGE POINT,2007,191687566.0
695,COLLEGE POINT,2008,193337058.0
696,COLLEGE POINT,2009,126760587.0
697,COLLEGE POINT,2010,139681110.0
698,COLLEGE POINT,2011,150376093.0
699,COLLEGE POINT,2012,131872578.0
700,COLLEGE POINT,2013,181898444.0
701,COLLEGE POINT,2014,178031379.0
702,COLLEGE POINT,2015,181795967.0
703,COLLEGE POINT,2016,231626318.0
704,COLLEGE POINT,2017,258302326.0
705,COLLEGE POINT,2018,293846512.0
706,CONEY ISLAND,2003,39073758.0
707,CONEY ISLAND,2004,194466008.0
708,CONEY ISLAND,2005,87637879.0
709,CONEY ISLAND,2006,232298050.0
710,CONEY ISLAND,2007,89368621.0
711,CONEY ISLAND,2008,110101562.0
712,CONEY ISLAND,2009,154016128.0
713,CONEY ISLAND,2010,32712813.0
714,CONEY ISLAND,2011,46577287.0
715,CONEY ISLAND,2012,42666692.0
716,CONEY ISLAND,2013,143509857.0
717,CONEY ISLAND,2014,105139744.0
718,CONEY ISLAND,2015,265420549.0
719,CONEY ISLAND,2016,188948211.0
720,CONEY ISLAND,2017,121483710.0
721,CONEY ISLAND,2018,210019727.0
722,CORONA,2003,335324956.0
723,CORONA,2004,428542958.0
724,CORONA,2005,529529720.0
725,CORONA,2006,545615712.0
726,CORONA,2007,448229557.0
727,CORONA,2008,258555201.0
728,CORONA,2009,179005774.0
729,CORONA,2010,163972352.0
730,CORONA,2011,180668307.0
731,CORONA,2012,172544775.0
732,CORONA,2013,226016336.0
733,CORONA,2014,290364932.0
734,CORONA,2015,312896499.0
735,CORONA,2016,397750039.0
736,CORONA,2017,296772789.0
737,CORONA,2018,349175938.0
738,COUNTRY CLUB,2003,57679560.0
739,COUNTRY CLUB,2004,61942432.0
740,COUNTRY CLUB,2005,110250202.0
741,COUNTRY CLUB,2006,94009700.0
742,COUNTRY CLUB,2007,77432881.0
743,COUNTRY CLUB,2008,45326443.0
744,COUNTRY CLUB,2009,34577323.0
745,COUNTRY CLUB,2010,31995399.0
746,COUNTRY CLUB,2011,23103410.0
747,COUNTRY CLUB,2012,27573995.0
748,COUNTRY CLUB,2013,41066211.0
749,COUNTRY CLUB,2014,46185851.0
750,COUNTRY CLUB,2015,54462283.0
751,COUNTRY CLUB,2016,53149691.0
752,COUNTRY CLUB,2017,71189821.0
753,COUNTRY CLUB,2018,83924732.0
754,CROTONA PARK,2003,17526781.0
755,CROTONA PARK,2004,23184477.0
756,CROTONA PARK,2005,32370761.0
757,CROTONA PARK,2006,89538580.0
758,CROTONA PARK,2007,55994492.0
759,CROTONA PARK,2008,33975397.0
760,CROTONA PARK,2009,15741941.0
761,CROTONA PARK,2010,16029874.0
762,CROTONA PARK,2011,26659743.0
763,CROTONA PARK,2012,25790762.0
764,CROTONA PARK,2013,44478679.0
765,CROTONA PARK,2014,35702006.0
766,CROTONA PARK,2015,25170260.0
767,CROTONA PARK,2016,43996145.0
768,CROTONA PARK,2017,31374546.0
769,CROTONA PARK,2018,42264437.0
770,CROWN HEIGHTS,2003,377970729.0
771,CROWN HEIGHTS,2004,357418337.0
772,CROWN HEIGHTS,2005,508765750.0
773,CROWN HEIGHTS,2006,550728219.0
774,CROWN HEIGHTS,2007,429980688.0
775,CROWN HEIGHTS,2008,412116355.0
776,CROWN HEIGHTS,2009,200144807.0
777,CROWN HEIGHTS,2010,209865999.0
778,CROWN HEIGHTS,2011,298962629.0
779,CROWN HEIGHTS,2012,377973936.0
780,CROWN HEIGHTS,2013,509690594.0
781,CROWN HEIGHTS,2014,777110792.0
782,CROWN HEIGHTS,2015,915161689.0
783,CROWN HEIGHTS,2016,838339076.0
784,CROWN HEIGHTS,2017,616638772.0
785,CROWN HEIGHTS,2018,808229598.0
786,CYPRESS HILLS,2003,147557810.0
787,CYPRESS HILLS,2004,218923517.0
788,CYPRESS HILLS,2005,226661231.0
789,CYPRESS HILLS,2006,255480097.0
790,CYPRESS HILLS,2007,153548034.0
791,CYPRESS HILLS,2008,75855276.0
792,CYPRESS HILLS,2009,64644912.0
793,CYPRESS HILLS,2010,79621983.0
794,CYPRESS HILLS,2011,50362063.0
795,CYPRESS HILLS,2012,115688040.0
796,CYPRESS HILLS,2013,80126014.0
797,CYPRESS HILLS,2014,94092440.0
798,CYPRESS HILLS,2015,158220413.0
799,CYPRESS HILLS,2016,135920485.0
800,CYPRESS HILLS,2017,148153897.0
801,CYPRESS HILLS,2018,149789508.0
802,DOUGLASTON,2003,109304922.0
803,DOUGLASTON,2004,176891715.0
804,DOUGLASTON,2005,116539427.0
805,DOUGLASTON,2006,108771267.0
806,DOUGLASTON,2007,116581859.0
807,DOUGLASTON,2008,105514526.0
808,DOUGLASTON,2009,68249776.0
809,DOUGLASTON,2010,59753263.0
810,DOUGLASTON,2011,58119849.0
811,DOUGLASTON,2012,70952959.0
812,DOUGLASTON,2013,131871707.0
813,DOUGLASTON,2014,92397243.0
814,DOUGLASTON,2015,93331357.0
815,DOUGLASTON,2016,117051874.0
816,DOUGLASTON,2017,142423890.0
817,DOUGLASTON,2018,109760598.0
818,DOWNTOWN-FULTON FERRY,2003,253588903.0
819,DOWNTOWN-FULTON FERRY,2004,114722101.0
820,DOWNTOWN-FULTON FERRY,2005,421743180.0
821,DOWNTOWN-FULTON FERRY,2006,337082235.0
822,DOWNTOWN-FULTON FERRY,2007,464912549.0
823,DOWNTOWN-FULTON FERRY,2008,125952714.0
824,DOWNTOWN-FULTON FERRY,2009,59709581.0
825,DOWNTOWN-FULTON FERRY,2010,104379613.0
826,DOWNTOWN-FULTON FERRY,2011,98682469.0
827,DOWNTOWN-FULTON FERRY,2012,300525225.0
828,DOWNTOWN-FULTON FERRY,2013,274722750.0
829,DOWNTOWN-FULTON FERRY,2014,209004708.0
830,DOWNTOWN-FULTON FERRY,2015,207618590.0
831,DOWNTOWN-FULTON FERRY,2016,721765655.0
832,DOWNTOWN-FULTON FERRY,2017,426948508.0
833,DOWNTOWN-FULTON FERRY,2018,278674136.0
834,DOWNTOWN-FULTON MALL,2003,39762314.0
835,DOWNTOWN-FULTON MALL,2004,106101210.0
836,DOWNTOWN-FULTON MALL,2005,247211541.0
837,DOWNTOWN-FULTON MALL,2006,115062370.0
838,DOWNTOWN-FULTON MALL,2007,331092408.0
839,DOWNTOWN-FULTON MALL,2008,134157965.0
840,DOWNTOWN-FULTON MALL,2009,31352987.0
841,DOWNTOWN-FULTON MALL,2010,184178499.0
842,DOWNTOWN-FULTON MALL,2011,155322869.0
843,DOWNTOWN-FULTON MALL,2012,182312822.0
844,DOWNTOWN-FULTON MALL,2013,477064814.0
845,DOWNTOWN-FULTON MALL,2014,340724733.0
846,DOWNTOWN-FULTON MALL,2015,601119406.0
847,DOWNTOWN-FULTON MALL,2016,756048471.0
848,DOWNTOWN-FULTON MALL,2017,432762710.0
849,DOWNTOWN-FULTON MALL,2018,233325279.0
850,DOWNTOWN-METROTECH,2003,20777661.0
851,DOWNTOWN-METROTECH,2004,36238156.0
852,DOWNTOWN-METROTECH,2005,257844623.0
853,DOWNTOWN-METROTECH,2006,152801990.0
854,DOWNTOWN-METROTECH,2007,205283872.0
855,DOWNTOWN-METROTECH,2008,657516763.0
856,DOWNTOWN-METROTECH,2009,42721412.0
857,DOWNTOWN-METROTECH,2010,120881094.0
858,DOWNTOWN-METROTECH,2011,124383121.0
859,DOWNTOWN-METROTECH,2012,186857263.0
860,DOWNTOWN-METROTECH,2013,353761053.0
861,DOWNTOWN-METROTECH,2014,129174869.0
862,DOWNTOWN-METROTECH,2015,92345175.0
863,DOWNTOWN-METROTECH,2016,138307059.0
864,DOWNTOWN-METROTECH,2017,734552770.0
865,DOWNTOWN-METROTECH,2018,357167576.0
866,DYKER HEIGHTS,2003,113399876.0
867,DYKER HEIGHTS,2004,143711099.0
868,DYKER HEIGHTS,2005,159214439.0
869,DYKER HEIGHTS,2006,145879157.0
870,DYKER HEIGHTS,2007,148773367.0
871,DYKER HEIGHTS,2008,124212538.0
872,DYKER HEIGHTS,2009,89654085.0
873,DYKER HEIGHTS,2010,100935640.0
874,DYKER HEIGHTS,2011,105541134.0
875,DYKER HEIGHTS,2012,126487207.0
876,DYKER HEIGHTS,2013,140197246.0
877,DYKER HEIGHTS,2014,150003540.0
878,DYKER HEIGHTS,2015,179171008.0
879,DYKER HEIGHTS,2016,164185041.0
880,DYKER HEIGHTS,2017,180825519.0
881,DYKER HEIGHTS,2018,198362247.0
882,EAST ELMHURST,2003,124535830.0
883,EAST ELMHURST,2004,153844148.0
884,EAST ELMHURST,2005,182334570.0
885,EAST ELMHURST,2006,207624076.0
886,EAST ELMHURST,2007,206080803.0
887,EAST ELMHURST,2008,104079907.0
888,EAST ELMHURST,2009,78405177.0
889,EAST ELMHURST,2010,67114549.0
890,EAST ELMHURST,2011,130010298.0
891,EAST ELMHURST,2012,77289147.0
892,EAST ELMHURST,2013,108897051.0
893,EAST ELMHURST,2014,110425502.0
894,EAST ELMHURST,2015,104483121.0
895,EAST ELMHURST,2016,111213160.0
896,EAST ELMHURST,2017,215793882.0
897,EAST ELMHURST,2018,119541764.0
898,EAST NEW YORK,2003,354536870.0
899,EAST NEW YORK,2004,501894090.0
900,EAST NEW YORK,2005,621408592.0
901,EAST NEW YORK,2006,765970796.0
902,EAST NEW YORK,2007,494069376.0
903,EAST NEW YORK,2008,320714226.0
904,EAST NEW YORK,2009,162364657.0
905,EAST NEW YORK,2010,186079705.0
906,EAST NEW YORK,2011,213934224.0
907,EAST NEW YORK,2012,166774125.0
908,EAST NEW YORK,2013,260761780.0
909,EAST NEW YORK,2014,273629581.0
910,EAST NEW YORK,2015,412790863.0
911,EAST NEW YORK,2016,411153037.0
912,EAST NEW YORK,2017,444801988.0
913,EAST NEW YORK,2018,456507338.0
914,EAST RIVER,2005,5000000.0
915,EAST RIVER,2007,2000000.0
916,EAST RIVER,2017,11200000.0
917,EAST TREMONT,2003,55415828.0
918,EAST TREMONT,2004,109832563.0
919,EAST TREMONT,2005,85470516.0
920,EAST TREMONT,2006,86665841.0
921,EAST TREMONT,2007,127004205.0
922,EAST TREMONT,2008,62607172.0
923,EAST TREMONT,2009,35155015.0
924,EAST TREMONT,2010,59658246.0
925,EAST TREMONT,2011,81402243.0
926,EAST TREMONT,2012,33823302.0
927,EAST TREMONT,2013,88516327.0
928,EAST TREMONT,2014,172672232.0
929,EAST TREMONT,2015,135457408.0
930,EAST TREMONT,2016,111710777.0
931,EAST TREMONT,2017,127348063.0
932,EAST TREMONT,2018,184230844.0
933,EAST VILLAGE,2003,116717718.0
934,EAST VILLAGE,2004,142438533.0
935,EAST VILLAGE,2005,314649512.0
936,EAST VILLAGE,2006,256106854.0
937,EAST VILLAGE,2007,281645078.0
938,EAST VILLAGE,2008,250081959.0
939,EAST VILLAGE,2009,126991566.0
940,EAST VILLAGE,2010,179035267.0
941,EAST VILLAGE,2011,339484977.0
942,EAST VILLAGE,2012,351877906.0
943,EAST VILLAGE,2013,442781532.0
944,EAST VILLAGE,2014,490091648.0
945,EAST VILLAGE,2015,611142289.0
946,EAST VILLAGE,2016,408656634.0
947,EAST VILLAGE,2017,410613768.0
948,EAST VILLAGE,2018,557918376.0
949,ELMHURST,2003,389322585.0
950,ELMHURST,2004,447758561.0
951,ELMHURST,2005,541222932.0
952,ELMHURST,2006,556977097.0
953,ELMHURST,2007,417260403.0
954,ELMHURST,2008,449277556.0
955,ELMHURST,2009,339263869.0
956,ELMHURST,2010,240988605.0
957,ELMHURST,2011,210850804.0
958,ELMHURST,2012,241278369.0
959,ELMHURST,2013,474350079.0
960,ELMHURST,2014,502057753.0
961,ELMHURST,2015,410835426.0
962,ELMHURST,2016,640629651.0
963,ELMHURST,2017,400901972.0
964,ELMHURST,2018,608733713.0
965,FAR ROCKAWAY,2003,166544435.0
966,FAR ROCKAWAY,2004,225726523.0
967,FAR ROCKAWAY,2005,274032637.0
968,FAR ROCKAWAY,2006,343415850.0
969,FAR ROCKAWAY,2007,250368594.0
970,FAR ROCKAWAY,2008,131277902.0
971,FAR ROCKAWAY,2009,123356487.0
972,FAR ROCKAWAY,2010,77107065.0
973,FAR ROCKAWAY,2011,105595343.0
974,FAR ROCKAWAY,2012,81496010.0
975,FAR ROCKAWAY,2013,70339637.0
976,FAR ROCKAWAY,2014,179649992.0
977,FAR ROCKAWAY,2015,146936176.0
978,FAR ROCKAWAY,2016,158112769.0
979,FAR ROCKAWAY,2017,303946017.0
980,FAR ROCKAWAY,2018,196277090.0
981,FASHION,2003,367179474.0
982,FASHION,2004,1127627189.0
983,FASHION,2005,1084352021.0
984,FASHION,2006,1762698727.0
985,FASHION,2007,4272717415.0
986,FASHION,2008,1305416843.0
987,FASHION,2009,432411300.0
988,FASHION,2010,1170862708.0
989,FASHION,2011,935027297.0
990,FASHION,2012,1611913115.0
991,FASHION,2013,2212809463.0
992,FASHION,2014,2929154224.0
993,FASHION,2015,2198867639.0
994,FASHION,2016,2831497266.0
995,FASHION,2017,615102845.0
996,FASHION,2018,1641965926.0
997,FIELDSTON,2003,20477999.0
998,FIELDSTON,2004,33782288.0
999,FIELDSTON,2005,36204305.0
1000,FIELDSTON,2006,45034218.0
1001,FIELDSTON,2007,19400455.0
1002,FIELDSTON,2008,18685721.0
1003,FIELDSTON,2009,15340947.0
1004,FIELDSTON,2010,17891000.0
1005,FIELDSTON,2011,22156995.0
1006,FIELDSTON,2012,29185196.0
1007,FIELDSTON,2013,25426886.0
1008,FIELDSTON,2014,25323023.0
1009,FIELDSTON,2015,34130780.0
1010,FIELDSTON,2016,39338989.0
1011,FIELDSTON,2017,38961115.0
1012,FIELDSTON,2018,35043950.0
1013,FINANCIAL,2003,335836689.0
1014,FINANCIAL,2004,1820627127.0
1015,FINANCIAL,2005,1694500469.0
1016,FINANCIAL,2006,1442770311.0
1017,FINANCIAL,2007,4196889083.0
1018,FINANCIAL,2008,1133196927.0
1019,FINANCIAL,2009,575588268.0
1020,FINANCIAL,2010,1088415455.0
1021,FINANCIAL,2011,1474136802.0
1022,FINANCIAL,2012,1652628089.0
1023,FINANCIAL,2013,3185942578.0
1024,FINANCIAL,2014,3867567016.0
1025,FINANCIAL,2015,2121624596.0
1026,FINANCIAL,2016,2214974290.0
1027,FINANCIAL,2017,2840990508.0
1028,FINANCIAL,2018,621678596.0
1029,FLATBUSH-CENTRAL,2003,220936191.0
1030,FLATBUSH-CENTRAL,2004,343729533.0
1031,FLATBUSH-CENTRAL,2005,394240533.0
1032,FLATBUSH-CENTRAL,2006,556856731.0
1033,FLATBUSH-CENTRAL,2007,415175111.0
1034,FLATBUSH-CENTRAL,2008,364893529.0
1035,FLATBUSH-CENTRAL,2009,191548132.0
1036,FLATBUSH-CENTRAL,2010,160679511.0
1037,FLATBUSH-CENTRAL,2011,198724934.0
1038,FLATBUSH-CENTRAL,2012,307425755.0
1039,FLATBUSH-CENTRAL,2013,385820363.0
1040,FLATBUSH-CENTRAL,2014,499422152.0
1041,FLATBUSH-CENTRAL,2015,796247104.0
1042,FLATBUSH-CENTRAL,2016,568697748.0
1043,FLATBUSH-CENTRAL,2017,429985397.0
1044,FLATBUSH-CENTRAL,2018,568363065.0
1045,FLATBUSH-EAST,2003,240607382.0
1046,FLATBUSH-EAST,2004,315451156.0
1047,FLATBUSH-EAST,2005,542268976.0
1048,FLATBUSH-EAST,2006,457835412.0
1049,FLATBUSH-EAST,2007,412298323.0
1050,FLATBUSH-EAST,2008,163023051.0
1051,FLATBUSH-EAST,2009,127332248.0
1052,FLATBUSH-EAST,2010,135821898.0
1053,FLATBUSH-EAST,2011,163653445.0
1054,FLATBUSH-EAST,2012,162883536.0
1055,FLATBUSH-EAST,2013,196845011.0
1056,FLATBUSH-EAST,2014,236758357.0
1057,FLATBUSH-EAST,2015,445529993.0
1058,FLATBUSH-EAST,2016,303708121.0
1059,FLATBUSH-EAST,2017,356260650.0
1060,FLATBUSH-EAST,2018,408720259.0
1061,FLATBUSH-LEFFERTS GARDEN,2003,43004279.0
1062,FLATBUSH-LEFFERTS GARDEN,2004,89212090.0
1063,FLATBUSH-LEFFERTS GARDEN,2005,122626330.0
1064,FLATBUSH-LEFFERTS GARDEN,2006,130442266.0
1065,FLATBUSH-LEFFERTS GARDEN,2007,100338015.0
1066,FLATBUSH-LEFFERTS GARDEN,2008,98662606.0
1067,FLATBUSH-LEFFERTS GARDEN,2009,38646753.0
1068,FLATBUSH-LEFFERTS GARDEN,2010,72607374.0
1069,FLATBUSH-LEFFERTS GARDEN,2011,76287254.0
1070,FLATBUSH-LEFFERTS GARDEN,2012,74722099.0
1071,FLATBUSH-LEFFERTS GARDEN,2013,119007420.0
1072,FLATBUSH-LEFFERTS GARDEN,2014,180611692.0
1073,FLATBUSH-LEFFERTS GARDEN,2015,187083468.0
1074,FLATBUSH-LEFFERTS GARDEN,2016,197908324.0
1075,FLATBUSH-LEFFERTS GARDEN,2017,158898840.0
1076,FLATBUSH-LEFFERTS GARDEN,2018,142080805.0
1077,FLATBUSH-NORTH,2003,94077708.0
1078,FLATBUSH-NORTH,2004,175758727.0
1079,FLATBUSH-NORTH,2005,213123575.0
1080,FLATBUSH-NORTH,2006,314136900.0
1081,FLATBUSH-NORTH,2007,255509781.0
1082,FLATBUSH-NORTH,2008,113156930.0
1083,FLATBUSH-NORTH,2009,94817049.0
1084,FLATBUSH-NORTH,2010,71151934.0
1085,FLATBUSH-NORTH,2011,99825789.0
1086,FLATBUSH-NORTH,2012,114219822.0
1087,FLATBUSH-NORTH,2013,99647465.0
1088,FLATBUSH-NORTH,2014,169396724.0
1089,FLATBUSH-NORTH,2015,314788256.0
1090,FLATBUSH-NORTH,2016,224586862.0
1091,FLATBUSH-NORTH,2017,175585676.0
1092,FLATBUSH-NORTH,2018,199321780.0
1093,FLATIRON,2003,351162001.0
1094,FLATIRON,2004,759935195.0
1095,FLATIRON,2005,2665463087.0
1096,FLATIRON,2006,996306625.0
1097,FLATIRON,2007,2686312154.0
1098,FLATIRON,2008,953921082.0
1099,FLATIRON,2009,477534625.0
1100,FLATIRON,2010,811404312.0
1101,FLATIRON,2011,2259900306.0
1102,FLATIRON,2012,1745544890.0
1103,FLATIRON,2013,1499064429.0
1104,FLATIRON,2014,1553490902.0
1105,FLATIRON,2015,4888312683.0
1106,FLATIRON,2016,1732384547.0
1107,FLATIRON,2017,1954792295.0
1108,FLATIRON,2018,2184654859.0
1109,FLATLANDS,2003,74469430.0
1110,FLATLANDS,2004,133058364.0
1111,FLATLANDS,2005,114089440.0
1112,FLATLANDS,2006,121067723.0
1113,FLATLANDS,2007,107183217.0
1114,FLATLANDS,2008,42661456.0
1115,FLATLANDS,2009,31734471.0
1116,FLATLANDS,2010,40647165.0
1117,FLATLANDS,2011,21049414.0
1118,FLATLANDS,2012,38825310.0
1119,FLATLANDS,2013,40620796.0
1120,FLATLANDS,2014,45754060.0
1121,FLATLANDS,2015,70750030.0
1122,FLATLANDS,2016,62427310.0
1123,FLATLANDS,2017,60857068.0
1124,FLATLANDS,2018,71972582.0
1125,FLORAL PARK,2003,61443319.0
1126,FLORAL PARK,2004,73795836.0
1127,FLORAL PARK,2005,110497360.0
1128,FLORAL PARK,2006,85478488.0
1129,FLORAL PARK,2007,79224249.0
1130,FLORAL PARK,2008,69842760.0
1131,FLORAL PARK,2009,64456441.0
1132,FLORAL PARK,2010,51819400.0
1133,FLORAL PARK,2011,47288527.0
1134,FLORAL PARK,2012,57475572.0
1135,FLORAL PARK,2013,63716737.0
1136,FLORAL PARK,2014,56753181.0
1137,FLORAL PARK,2015,64622158.0
1138,FLORAL PARK,2016,76783200.0
1139,FLORAL PARK,2017,82060041.0
1140,FLORAL PARK,2018,93105561.0
1141,FLUSHING MEADOW PARK,2003,5198814.0
1142,FLUSHING MEADOW PARK,2004,8387976.0
1143,FLUSHING MEADOW PARK,2005,4973126.0
1144,FLUSHING MEADOW PARK,2006,5423500.0
1145,FLUSHING MEADOW PARK,2007,7873414.0
1146,FLUSHING MEADOW PARK,2008,6539111.0
1147,FLUSHING MEADOW PARK,2009,4292918.0
1148,FLUSHING MEADOW PARK,2010,1209492.0
1149,FLUSHING MEADOW PARK,2011,2739224.0
1150,FLUSHING MEADOW PARK,2012,3868180.0
1151,FLUSHING MEADOW PARK,2013,2791000.0
1152,FLUSHING MEADOW PARK,2014,8956641.0
1153,FLUSHING MEADOW PARK,2015,4656500.0
1154,FLUSHING MEADOW PARK,2016,4260506.0
1155,FLUSHING MEADOW PARK,2017,5403020.0
1156,FLUSHING MEADOW PARK,2018,5537000.0
1157,FLUSHING-NORTH,2003,895676327.0
1158,FLUSHING-NORTH,2004,1158502257.0
1159,FLUSHING-NORTH,2005,1161572513.0
1160,FLUSHING-NORTH,2006,1248252576.0
1161,FLUSHING-NORTH,2007,1594337690.0
1162,FLUSHING-NORTH,2008,1119763495.0
1163,FLUSHING-NORTH,2009,826076257.0
1164,FLUSHING-NORTH,2010,2317313542.0
1165,FLUSHING-NORTH,2011,803628791.0
1166,FLUSHING-NORTH,2012,871783101.0
1167,FLUSHING-NORTH,2013,1395170787.0
1168,FLUSHING-NORTH,2014,1431830241.0
1169,FLUSHING-NORTH,2015,2042627108.0
1170,FLUSHING-NORTH,2016,1740596329.0
1171,FLUSHING-NORTH,2017,2469857565.0
1172,FLUSHING-NORTH,2018,1632328422.0
1173,FLUSHING-SOUTH,2003,338993109.0
1174,FLUSHING-SOUTH,2004,625759103.0
1175,FLUSHING-SOUTH,2005,413889691.0
1176,FLUSHING-SOUTH,2006,324763707.0
1177,FLUSHING-SOUTH,2007,304334745.0
1178,FLUSHING-SOUTH,2008,388660408.0
1179,FLUSHING-SOUTH,2009,211371350.0
1180,FLUSHING-SOUTH,2010,162734874.0
1181,FLUSHING-SOUTH,2011,173783024.0
1182,FLUSHING-SOUTH,2012,186675094.0
1183,FLUSHING-SOUTH,2013,277852034.0
1184,FLUSHING-SOUTH,2014,491639418.0
1185,FLUSHING-SOUTH,2015,438361696.0
1186,FLUSHING-SOUTH,2016,343232466.0
1187,FLUSHING-SOUTH,2017,366343885.0
1188,FLUSHING-SOUTH,2018,358418684.0
1189,FORDHAM,2003,73687923.0
1190,FORDHAM,2004,134529676.0
1191,FORDHAM,2005,90019343.0
1192,FORDHAM,2006,115383227.0
1193,FORDHAM,2007,152214131.0
1194,FORDHAM,2008,102921556.0
1195,FORDHAM,2009,27885495.0
1196,FORDHAM,2010,63615243.0
1197,FORDHAM,2011,32052207.0
1198,FORDHAM,2012,92996984.0
1199,FORDHAM,2013,154204081.0
1200,FORDHAM,2014,227043558.0
1201,FORDHAM,2015,195135667.0
1202,FORDHAM,2016,142266809.0
1203,FORDHAM,2017,150513936.0
1204,FORDHAM,2018,143388173.0
1205,FOREST HILLS,2003,305545687.0
1206,FOREST HILLS,2004,417014691.0
1207,FOREST HILLS,2005,505168044.0
1208,FOREST HILLS,2006,490633673.0
1209,FOREST HILLS,2007,495608562.0
1210,FOREST HILLS,2008,336249468.0
1211,FOREST HILLS,2009,302297461.0
1212,FOREST HILLS,2010,233274638.0
1213,FOREST HILLS,2011,298463246.0
1214,FOREST HILLS,2012,348367569.0
1215,FOREST HILLS,2013,395773855.0
1216,FOREST HILLS,2014,446290124.0
1217,FOREST HILLS,2015,649789161.0
1218,FOREST HILLS,2016,482413078.0
1219,FOREST HILLS,2017,471675251.0
1220,FOREST HILLS,2018,493549755.0
1221,FORT GREENE,2003,103585344.0
1222,FORT GREENE,2004,115922337.0
1223,FORT GREENE,2005,310355058.0
1224,FORT GREENE,2006,166709959.0
1225,FORT GREENE,2007,190088095.0
1226,FORT GREENE,2008,232955936.0
1227,FORT GREENE,2009,163376073.0
1228,FORT GREENE,2010,172742758.0
1229,FORT GREENE,2011,181942911.0
1230,FORT GREENE,2012,148570307.0
1231,FORT GREENE,2013,248094684.0
1232,FORT GREENE,2014,221175938.0
1233,FORT GREENE,2015,440912211.0
1234,FORT GREENE,2016,357817917.0
1235,FORT GREENE,2017,274994777.0
1236,FORT GREENE,2018,260808355.0
1237,FRESH MEADOWS,2003,75470667.0
1238,FRESH MEADOWS,2004,64803445.0
1239,FRESH MEADOWS,2005,86025950.0
1240,FRESH MEADOWS,2006,79116802.0
1241,FRESH MEADOWS,2007,72375944.0
1242,FRESH MEADOWS,2008,72415731.0
1243,FRESH MEADOWS,2009,48369959.0
1244,FRESH MEADOWS,2010,50336038.0
1245,FRESH MEADOWS,2011,48888453.0
1246,FRESH MEADOWS,2012,51552347.0
1247,FRESH MEADOWS,2013,70747312.0
1248,FRESH MEADOWS,2014,72055528.0
1249,FRESH MEADOWS,2015,76862036.0
1250,FRESH MEADOWS,2016,85346925.0
1251,FRESH MEADOWS,2017,74134630.0
1252,FRESH MEADOWS,2018,69912938.0
1253,GERRITSEN BEACH,2003,27906726.0
1254,GERRITSEN BEACH,2004,43246421.0
1255,GERRITSEN BEACH,2005,46608673.0
1256,GERRITSEN BEACH,2006,34656788.0
1257,GERRITSEN BEACH,2007,34371003.0
1258,GERRITSEN BEACH,2008,18802669.0
1259,GERRITSEN BEACH,2009,14774500.0
1260,GERRITSEN BEACH,2010,18452760.0
1261,GERRITSEN BEACH,2011,14847600.0
1262,GERRITSEN BEACH,2012,21541561.0
1263,GERRITSEN BEACH,2013,16906018.0
1264,GERRITSEN BEACH,2014,30293254.0
1265,GERRITSEN BEACH,2015,25311575.0
1266,GERRITSEN BEACH,2016,37948858.0
1267,GERRITSEN BEACH,2017,39452342.0
1268,GERRITSEN BEACH,2018,43477841.0
1269,GLEN OAKS,2003,83854959.0
1270,GLEN OAKS,2004,117599842.0
1271,GLEN OAKS,2005,128207731.0
1272,GLEN OAKS,2006,104785521.0
1273,GLEN OAKS,2007,113269401.0
1274,GLEN OAKS,2008,73996026.0
1275,GLEN OAKS,2009,64394834.0
1276,GLEN OAKS,2010,32458689.0
1277,GLEN OAKS,2011,141757429.0
1278,GLEN OAKS,2012,91725629.0
1279,GLEN OAKS,2013,108474583.0
1280,GLEN OAKS,2014,108209275.0
1281,GLEN OAKS,2015,119022470.0
1282,GLEN OAKS,2016,114486254.0
1283,GLEN OAKS,2017,122487294.0
1284,GLEN OAKS,2018,112474516.0
1285,GLENDALE,2003,129200820.0
1286,GLENDALE,2004,188121593.0
1287,GLENDALE,2005,201756914.0
1288,GLENDALE,2006,203705968.0
1289,GLENDALE,2007,173448996.0
