NEIGHBORHOOD,BLOCK,ZIPCODE
HARLEM-CENTRAL           ,1947,10026
HARLEM-CENTRAL           ,1948,10026
HARLEM-CENTRAL           ,1958,10030
HARLEM-CENTRAL           ,2006,10030
HARLEM-CENTRAL           ,2010,10030
HARLEM-CENTRAL           ,1729,10035
HARLEM-CENTRAL           ,1748,10035
HARLEM-CENTRAL           ,1925,10026
HARLEM-CENTRAL           ,1905,10026
HARLEM-CENTRAL           ,1600,10026
HARLEM-CENTRAL           ,2051,10039
HARLEM-CENTRAL           ,1777,10035
HARLEM-CENTRAL           ,1915,10037
HARLEM-EAST              ,1617,10029
HARLEM-EAST              ,1633,10029
HARLEM-EAST              ,1682,10029
HARLEM-EAST              ,1688,10035
HARLEM-EAST              ,1786,10035
HARLEM-EAST              ,1671,10029
HARLEM-EAST              ,1632,10029
HARLEM-EAST              ,1659,10029
HARLEM-EAST              ,1616,10029
HARLEM-EAST              ,1788,10035
HARLEM-EAST              ,1715,10029
HARLEM-EAST              ,1791,10035
HARLEM-UPPER             ,2093,10031
HARLEM-UPPER             ,2058,10030
HARLEM-UPPER             ,2074,10030
HARLEM-UPPER             ,2095,10031
HARLEM-UPPER             ,2098,10031
HARLEM-UPPER             ,2099,10031
HARLEM-UPPER             ,2066,10027
HARLEM-UPPER             ,2068,10026
HARLEM-WEST              ,1987,10027
HARLEM-WEST              ,2071,10030
HARLEM-WEST              ,1986,10027
INWOOD                   ,2219,10034
INWOOD                   ,2230,10034
INWOOD                   ,2233,10034
INWOOD                   ,2239,10034
INWOOD                   ,2222,10034
INWOOD                   ,2243,10023
INWOOD                   ,2248,10036
INWOOD                   ,2188,10034
JAVITS CENTER            ,733,10018
JAVITS CENTER            ,737,10018
JAVITS CENTER            ,733,10001
JAVITS CENTER            ,728,10001
KIPS BAY                 ,945,10044
LITTLE ITALY             ,472,10013
LOWER EAST SIDE          ,288,10002
LOWER EAST SIDE          ,344,10002
LOWER EAST SIDE          ,263,10022
LOWER EAST SIDE          ,311,10009
LOWER EAST SIDE          ,315,10069
LOWER EAST SIDE          ,424,10002
LOWER EAST SIDE          ,309,10002
LOWER EAST SIDE          ,423,10002
MANHATTAN-UNKNOWN        ,210,10013
MIDTOWN CBD              ,1293,10022
MIDTOWN CBD              ,1312,10024
MIDTOWN CBD              ,1288,10022
MIDTOWN CBD              ,1291,10022
MIDTOWN CBD              ,1301,10017
MIDTOWN EAST             ,1332,10022
MIDTOWN EAST             ,1328,10012
MIDTOWN EAST             ,1331,10002
MIDTOWN EAST             ,1335,10016
MIDTOWN EAST             ,1339,10022
MIDTOWN EAST             ,1348,10014
MIDTOWN EAST             ,1369,10002
MIDTOWN EAST             ,1365,10010
MIDTOWN EAST             ,1316,10017
MIDTOWN EAST             ,1331,10019
MIDTOWN WEST             ,1042,10019
MIDTOWN WEST             ,1009,10023
MIDTOWN WEST             ,1030,10023
MIDTOWN WEST             ,1270,10011
MIDTOWN WEST             ,1032,10036
MIDTOWN WEST             ,1039,10036
MIDTOWN WEST             ,1005,10019
MIDTOWN WEST             ,1015,10036
MIDTOWN WEST             ,1258,10036
MIDTOWN WEST             ,1259,10036
MIDTOWN WEST             ,1264,10020
MIDTOWN WEST             ,1266,10020
MIDTOWN WEST             ,1018,10036
MIDTOWN WEST             ,996,10036
MURRAY HILL              ,914,10016
MURRAY HILL              ,866,10014
MURRAY HILL              ,894,10017
MURRAY HILL              ,909,10028
MURRAY HILL              ,917,10010
SOHO                     ,484,10013
SOHO                     ,489,10021
SOHO                     ,520,10012
SOHO                     ,229,10012
SOHO                     ,475,10012
SOHO                     ,476,10012
SOHO                     ,484,10012
SOHO                     ,514,10012
SOHO                     ,597,10013
SOHO                     ,517,10018
SOHO                     ,483,10013
SOHO                     ,580,10014
SOUTHBRIDGE              ,89,10038
TRIBECA                  ,137,10003
TRIBECA                  ,225,10013
UPPER EAST SIDE (59-79)  ,1465,10021
UPPER EAST SIDE (59-79)  ,1489,10028
UPPER EAST SIDE (59-79)  ,1489,10019
UPPER EAST SIDE (59-79)  ,1390,10013
UPPER EAST SIDE (59-79)  ,1402,10065
UPPER EAST SIDE (59-79)  ,1402,10022
UPPER EAST SIDE (59-79)  ,1408,10028
UPPER EAST SIDE (59-79)  ,1413,10075
UPPER EAST SIDE (59-79)  ,1421,10022
UPPER EAST SIDE (59-79)  ,1446,10023
UPPER EAST SIDE (59-79)  ,1424,10022
UPPER EAST SIDE (59-79)  ,1444,10022
UPPER EAST SIDE (59-79)  ,1469,10019
UPPER EAST SIDE (59-79)  ,1455,10021
UPPER EAST SIDE (79-96)  ,1518,10016
UPPER EAST SIDE (79-96)  ,1578,10128
UPPER EAST SIDE (79-96)  ,1494,10021
UPPER EAST SIDE (79-96)  ,1497,10128
UPPER EAST SIDE (79-96)  ,1498,10021
UPPER EAST SIDE (79-96)  ,1501,10028
UPPER EAST SIDE (79-96)  ,1503,10028
UPPER EAST SIDE (79-96)  ,1529,10021
UPPER EAST SIDE (79-96)  ,1559,10020
UPPER EAST SIDE (79-96)  ,1569,10170
UPPER EAST SIDE (79-96)  ,1576,10110
UPPER EAST SIDE (79-96)  ,1583,10008
UPPER WEST SIDE (59-79)  ,1171,10025
UPPER WEST SIDE (59-79)  ,1122,10021
UPPER WEST SIDE (59-79)  ,1165,10024
UPPER WEST SIDE (59-79)  ,1185,10025
UPPER WEST SIDE (59-79)  ,1120,10024
UPPER WEST SIDE (59-79)  ,1124,10010
UPPER WEST SIDE (59-79)  ,1125,10033
UPPER WEST SIDE (59-79)  ,1129,10104
UPPER WEST SIDE (59-79)  ,1143,10123
UPPER WEST SIDE (59-79)  ,1145,10017
UPPER WEST SIDE (59-79)  ,1162,10022
UPPER WEST SIDE (59-79)  ,1168,10023
UPPER WEST SIDE (59-79)  ,1182,10011
UPPER WEST SIDE (59-79)  ,1141,10010
UPPER WEST SIDE (59-79)  ,1143,10014
UPPER WEST SIDE (59-79)  ,1151,10019
UPPER WEST SIDE (79-96)  ,1222,10024
UPPER WEST SIDE (79-96)  ,1214,10024
UPPER WEST SIDE (79-96)  ,1222,10025
UPPER WEST SIDE (79-96)  ,1195,10019
UPPER WEST SIDE (79-96)  ,1198,10028
UPPER WEST SIDE (79-96)  ,1204,10023
UPPER WEST SIDE (79-96)  ,1224,10023
UPPER WEST SIDE (79-96)  ,1231,10025
UPPER WEST SIDE (79-96)  ,1237,10025
UPPER WEST SIDE (79-96)  ,1240,10015
UPPER WEST SIDE (79-96)  ,1245,10021
UPPER WEST SIDE (79-96)  ,1252,10023
UPPER WEST SIDE (96-116) ,1875,10012
UPPER WEST SIDE (96-116) ,1887,10023
WASHINGTON HEIGHTS LOWER ,2134,10031
WASHINGTON HEIGHTS LOWER ,2119,10029
WASHINGTON HEIGHTS LOWER ,2130,10033
WASHINGTON HEIGHTS LOWER ,2112,10032
WASHINGTON HEIGHTS LOWER ,2141,10032
WASHINGTON HEIGHTS UPPER ,2170,10033
WASHINGTON HEIGHTS UPPER ,2155,10033
WASHINGTON HEIGHTS UPPER ,2159,10033
WASHINGTON HEIGHTS UPPER ,2169,10040
WASHINGTON HEIGHTS UPPER ,2149,10033
ALPHABET CITY            ,384,10002
CHELSEA                  ,715,10011
CHELSEA                  ,687,10011
CHELSEA                  ,691,10011
CHELSEA                  ,775,10011
CHELSEA                  ,800,10010
CHELSEA                  ,713,10001
CHELSEA                  ,689,10001
CHELSEA                  ,690,10001
CHELSEA                  ,691,10001
CHELSEA                  ,692,10001
CHELSEA                  ,693,10001
CHELSEA                  ,694,10001
CHELSEA                  ,697,10001
CHELSEA                  ,712,10001
CHELSEA                  ,695,10001
CHELSEA                  ,714,10001
CHINATOWN                ,116,10038
CHINATOWN                ,280,10038
CHINATOWN                ,292,10011
CHINATOWN                ,304,10002
CHINATOWN                ,203,10013
CHINATOWN                ,307,10002
CHINATOWN                ,235,10013
CIVIC CENTER             ,124,10007
CIVIC CENTER             ,152,10007
CIVIC CENTER             ,125,10007
CIVIC CENTER             ,149,10007
CLINTON                  ,1082,10007
CLINTON                  ,1098,10019
EAST VILLAGE             ,432,10009
FASHION                  ,754,10011
FASHION                  ,778,10011
FINANCIAL                ,18,10006
FINANCIAL                ,64,10038
FINANCIAL                ,68,10038
FINANCIAL                ,30,10004
FINANCIAL                ,10,10004
FINANCIAL                ,19,10006
FINANCIAL                ,20,10006
FINANCIAL                ,35,10005
FINANCIAL                ,38,10005
FINANCIAL                ,55,10006
FINANCIAL                ,80,10007
FINANCIAL                ,52,10006
FLATIRON                 ,853,10010
GRAMERCY                 ,900,10003
GREENWICH VILLAGE-CENTRAL,541,10012
GREENWICH VILLAGE-CENTRAL,552,10012
GREENWICH VILLAGE-WEST   ,617,10011
GREENWICH VILLAGE-WEST   ,638,10019
GREENWICH VILLAGE-WEST   ,644,10001
GREENWICH VILLAGE-WEST   ,644,10014
GREENWICH VILLAGE-WEST   ,645,10001
GREENWICH VILLAGE-WEST   ,646,10001
HARLEM-CENTRAL           ,2053,10030
HARLEM-CENTRAL           ,1725,10031
HARLEM-CENTRAL           ,1725,10026
HARLEM-CENTRAL           ,1750,10029
HARLEM-CENTRAL           ,1831,10027
HARLEM-CENTRAL           ,1902,10027
HARLEM-CENTRAL           ,1904,10030
HARLEM-CENTRAL           ,1905,10030
HARLEM-CENTRAL           ,1907,10026
HARLEM-CENTRAL           ,1926,10030
HARLEM-CENTRAL           ,1937,10031
HARLEM-CENTRAL           ,1958,10031
HARLEM-CENTRAL           ,2007,10039
HARLEM-CENTRAL           ,2012,10037
HARLEM-CENTRAL           ,2033,10026
HARLEM-CENTRAL           ,2036,10026
HARLEM-CENTRAL           ,2045,10026
HARLEM-CENTRAL           ,2046,10026
HARLEM-CENTRAL           ,1760,10037
HARLEM-CENTRAL           ,2007,10037
HARLEM-CENTRAL           ,1724,10035
HARLEM-CENTRAL           ,2044,10039
HARLEM-CENTRAL           ,1740,10037
HARLEM-CENTRAL           ,1930,10027
HARLEM-EAST              ,1807,10029
HARLEM-EAST              ,1654,10029
HARLEM-EAST              ,1646,10128
HARLEM-EAST              ,1673,10029
HARLEM-EAST              ,1802,10035
HARLEM-UPPER             ,2091,10031
HARLEM-UPPER             ,2069,10031
HARLEM-UPPER             ,2090,10031
HARLEM-UPPER             ,2064,10030
HARLEM-WEST              ,1982,10031
INWOOD                   ,2223,10034
INWOOD                   ,2241,10034
INWOOD                   ,2232,10034
INWOOD                   ,2198,10034
INWOOD                   ,2213,10034
INWOOD                   ,2229,10034
JAVITS CENTER            ,734,10011
JAVITS CENTER            ,735,10011
KIPS BAY                 ,967,10010
KIPS BAY                 ,970,10016
LITTLE ITALY             ,479,10013
LITTLE ITALY             ,510,10011
LITTLE ITALY             ,510,10018
LITTLE ITALY             ,480,10013
LITTLE ITALY             ,478,10012
LOWER EAST SIDE          ,299,10002
LOWER EAST SIDE          ,258,10002
MANHATTAN VALLEY         ,1839,10025
MANHATTAN VALLEY         ,1846,10027
MANHATTAN VALLEY         ,1849,10027
MANHATTAN-UNKNOWN        ,16,10280
MIDTOWN CBD              ,1276,10017
MIDTOWN CBD              ,1306,10022
MIDTOWN CBD              ,1302,10017
MIDTOWN CBD              ,1280,10017
MIDTOWN CBD              ,1282,10017
MIDTOWN CBD              ,1297,10017
MIDTOWN EAST             ,1337,10017
MIDTOWN WEST             ,1044,10019
MIDTOWN WEST             ,997,10036
MIDTOWN WEST             ,1020,10036
MIDTOWN WEST             ,1024,10019
SOHO                     ,477,10013
SOHO                     ,504,10012
SOHO                     ,487,10013
SOUTHBRIDGE              ,92,10038
TRIBECA                  ,142,10007
TRIBECA                  ,211,10013
UPPER EAST SIDE (59-79)  ,1420,10021
UPPER EAST SIDE (59-79)  ,1395,10065
UPPER EAST SIDE (59-79)  ,1471,10075
UPPER EAST SIDE (59-79)  ,1439,10065
UPPER EAST SIDE (59-79)  ,1473,10010
UPPER EAST SIDE (59-79)  ,1425,10022
UPPER EAST SIDE (59-79)  ,1461,10021
UPPER EAST SIDE (79-96)  ,1561,10028
UPPER EAST SIDE (79-96)  ,1589,10021
UPPER EAST SIDE (79-96)  ,1577,10075
UPPER WEST SIDE (59-79)  ,1171,10024
UPPER WEST SIDE (59-79)  ,1154,10023
UPPER WEST SIDE (79-96)  ,1213,10025
WASHINGTON HEIGHTS LOWER ,2143,10032
WASHINGTON HEIGHTS LOWER ,2137,10032
WASHINGTON HEIGHTS LOWER ,2115,10019
WASHINGTON HEIGHTS LOWER ,2138,10032
WASHINGTON HEIGHTS UPPER ,2158,10033
WASHINGTON HEIGHTS UPPER ,2173,10040
WASHINGTON HEIGHTS UPPER ,2149,10040
1021,481,10012
CHELSEA                  ,748,10011
CHELSEA                  ,712,10014
CHINATOWN                ,281,10038
CLINTON                  ,1050,10036
CLINTON                  ,1092,10036
CLINTON                  ,1082,10019
EAST VILLAGE             ,439,10009
FASHION                  ,809,10001
FASHION                  ,811,10001
FINANCIAL                ,15,10280
FINANCIAL                ,23,10004
FINANCIAL                ,31,10005
FINANCIAL                ,58,10007
FINANCIAL                ,76,10038
FINANCIAL                ,40,10005
FLATIRON                 ,844,10018
GRAMERCY                 ,876,10001
HARLEM-CENTRAL           ,1908,10026
HARLEM-CENTRAL           ,1911,10026
HARLEM-CENTRAL           ,1829,10030
HARLEM-CENTRAL           ,1915,10026
HARLEM-CENTRAL           ,1916,10026
HARLEM-CENTRAL           ,1918,10037
HARLEM-CENTRAL           ,1927,10030
HARLEM-CENTRAL           ,1937,10030
HARLEM-CENTRAL           ,1938,10037
HARLEM-CENTRAL           ,1940,10037
HARLEM-CENTRAL           ,1940,10026
HARLEM-CENTRAL           ,2030,10039
HARLEM-CENTRAL           ,1595,10029
HARLEM-CENTRAL           ,1726,10035
HARLEM-CENTRAL           ,1737,10037
HARLEM-CENTRAL           ,1595,10026
HARLEM-CENTRAL           ,1931,10027
HARLEM-CENTRAL           ,2008,10030
HARLEM-CENTRAL           ,1778,10035
HARLEM-CENTRAL           ,1736,10037
HARLEM-CENTRAL           ,1750,10026
HARLEM-EAST              ,1645,10027
HARLEM-EAST              ,1704,10029
HARLEM-UPPER             ,2074,10023
INWOOD                   ,2226,10034
INWOOD                   ,2231,10034
INWOOD                   ,2224,10040
INWOOD                   ,2215,10034
JAVITS CENTER            ,685,10014
KIPS BAY                 ,972,10009
KIPS BAY                 ,978,10009
MANHATTAN-UNKNOWN        ,133,10007
MANHATTAN-UNKNOWN        ,507,10012
MIDTOWN CBD              ,1277,10036
MIDTOWN CBD              ,1286,10022
MIDTOWN CBD              ,1304,10022
MIDTOWN EAST             ,1318,10017
MIDTOWN WEST             ,1021,10019
MIDTOWN WEST             ,1000,10036
MIDTOWN WEST             ,1013,10036
MIDTOWN WEST             ,1022,10019
MIDTOWN WEST             ,1017,10036
MIDTOWN WEST             ,1019,10036
MIDTOWN WEST             ,1016,10036
MURRAY HILL              ,866,10018
SOHO                     ,596,10014
TRIBECA                  ,16,10281
TRIBECA                  ,127,10007
TRIBECA                  ,16,10282
UPPER EAST SIDE (59-79)  ,1438,10065
UPPER EAST SIDE (59-79)  ,1379,10065
UPPER EAST SIDE (59-79)  ,1422,10065
UPPER EAST SIDE (59-79)  ,1375,10022
UPPER EAST SIDE (79-96)  ,1560,10028
UPPER EAST SIDE (79-96)  ,1525,10075
UPPER WEST SIDE (79-96)  ,1205,10024
UPPER WEST SIDE (96-116) ,1855,10025
WASHINGTON HEIGHTS LOWER ,2118,10026
WASHINGTON HEIGHTS LOWER ,2123,10026
WASHINGTON HEIGHTS LOWER ,2126,10033
WASHINGTON HEIGHTS LOWER ,2106,10032
1026,1274,10019
CHELSEA                  ,746,10025
CHELSEA                  ,675,10001
CHINATOWN                ,275,10002
CIVIC CENTER             ,126,10007
CIVIC CENTER             ,113,10038
CLINTON                  ,1061,10019
CLINTON                  ,1102,10019
CLINTON                  ,1094,10036
CLINTON                  ,1104,10019
EAST VILLAGE             ,440,10003
FASHION                  ,755,10001
FINANCIAL                ,8,10004
FINANCIAL                ,22,10004
FLATIRON                 ,828,10010
HARLEM-CENTRAL           ,1724,10026
HARLEM-CENTRAL           ,1727,10035
HARLEM-CENTRAL           ,1752,10025
HARLEM-CENTRAL           ,1906,10026
HARLEM-CENTRAL           ,1928,10029
HARLEM-CENTRAL           ,1937,10026
HARLEM-CENTRAL           ,2036,10039
HARLEM-EAST              ,1625,10032
HARLEM-EAST              ,1632,10035
HARLEM-EAST              ,1643,10035
HARLEM-EAST              ,1666,10035
HARLEM-EAST              ,1689,10032
HARLEM-EAST              ,1711,10026
HARLEM-EAST              ,1715,10032
HARLEM-EAST              ,1786,10032
HARLEM-EAST              ,1667,10029
HARLEM-EAST              ,1716,10029
HARLEM-EAST              ,1815,10029
HARLEM-UPPER             ,2080,10029
HARLEM-UPPER             ,2096,10031
JAVITS CENTER            ,707,10001
JAVITS CENTER            ,710,10018
JAVITS CENTER            ,707,10018
LOWER EAST SIDE          ,253,10002
MANHATTAN-UNKNOWN        ,529,10012
MANHATTAN-UNKNOWN        ,294,10002
MIDTOWN CBD              ,1299,10017
MIDTOWN WEST             ,993,10036
MIDTOWN WEST             ,1270,10036
MIDTOWN WEST             ,1265,10020
MIDTOWN WEST             ,1271,10021
SOHO                     ,505,10013
SOHO                     ,580,10013
SOHO                     ,490,10013
TRIBECA                  ,186,10013
TRIBECA                  ,216,10013
TRIBECA                  ,191,10013
UPPER EAST SIDE (59-79)  ,1416,10065
UPPER EAST SIDE (59-79)  ,1457,10065
UPPER EAST SIDE (59-79)  ,1396,10065
UPPER EAST SIDE (59-79)  ,1399,10065
UPPER EAST SIDE (59-79)  ,1472,10075
UPPER EAST SIDE (59-79)  ,1375,10065
UPPER EAST SIDE (59-79)  ,1400,10065
UPPER EAST SIDE (59-79)  ,1415,10065
UPPER EAST SIDE (59-79)  ,1419,10065
UPPER EAST SIDE (59-79)  ,1423,10065
UPPER EAST SIDE (59-79)  ,1436,10065
UPPER EAST SIDE (79-96)  ,1544,10021
UPPER EAST SIDE (79-96)  ,1502,10025
UPPER EAST SIDE (79-96)  ,1526,10075
UPPER EAST SIDE (79-96)  ,1559,10075
UPPER EAST SIDE (79-96)  ,1560,10075
UPPER EAST SIDE (79-96)  ,1543,10075
UPPER WEST SIDE (59-79)  ,1131,10023
UPPER WEST SIDE (79-96)  ,1210,10014
UPPER WEST SIDE (96-116) ,1852,10025
WASHINGTON HEIGHTS UPPER ,2154,10032
ALPHABET CITY            ,397,10019
CHELSEA                  ,749,10001
CHINATOWN                ,207,10019
CIVIC CENTER             ,135,10004
CLINTON                  ,1069,10018
EAST VILLAGE             ,449,10019
FASHION                  ,763,10019
FASHION                  ,834,10019
FLATIRON                 ,816,10019
GREENWICH VILLAGE-CENTRAL,552,10019
GREENWICH VILLAGE-WEST   ,612,10019
HARLEM-CENTRAL           ,1735,10027
HARLEM-CENTRAL           ,1774,10019
HARLEM-CENTRAL           ,1951,10019
HARLEM-CENTRAL           ,1730,10037
HARLEM-EAST              ,1710,10029
HARLEM-EAST              ,1634,10019
HARLEM-EAST              ,1644,10019
INWOOD                   ,2215,10019
INWOOD                   ,2226,10019
INWOOD                   ,2199,10034
KIPS BAY                 ,929,10019
LOWER EAST SIDE          ,341,10002
LOWER EAST SIDE          ,410,10019
MIDTOWN WEST             ,1002,10019
MIDTOWN WEST             ,1004,10019
MIDTOWN WEST             ,1035,10019
SOHO                     ,488,10013
SOHO                     ,579,10013
SOHO                     ,226,10013
SOHO                     ,578,10013
UPPER EAST SIDE (59-79)  ,1397,10019
UPPER EAST SIDE (59-79)  ,1383,10065
UPPER EAST SIDE (59-79)  ,1441,10065
UPPER EAST SIDE (59-79)  ,1374,10019
UPPER EAST SIDE (59-79)  ,1377,10065
UPPER EAST SIDE (59-79)  ,1420,10065
UPPER EAST SIDE (59-79)  ,1461,10065
UPPER EAST SIDE (59-79)  ,1463,10065
UPPER EAST SIDE (79-96)  ,1589,10075
UPPER WEST SIDE (59-79)  ,1116,10019
UPPER WEST SIDE (59-79)  ,1157,10019
UPPER WEST SIDE (79-96)  ,1237,10019
WASHINGTON HEIGHTS LOWER ,2121,10031
WASHINGTON HEIGHTS LOWER ,2122,10019
WASHINGTON HEIGHTS UPPER ,2168,10033
WASHINGTON HEIGHTS UPPER ,2169,10019
CHELSEA                  ,752,10001
CHELSEA                  ,718,10011
GREENWICH VILLAGE-CENTRAL,559,10016
GREENWICH VILLAGE-CENTRAL,538,10012
HARLEM-CENTRAL           ,2043,10026
HARLEM-CENTRAL           ,2013,10030
HARLEM-CENTRAL           ,1600,10035
KIPS BAY                 ,929,10010
LOWER EAST SIDE          ,346,10002
MIDTOWN WEST             ,1032,10005
MORNINGSIDE HEIGHTS      ,1975,10027
MURRAY HILL              ,864,10029
SOUTHBRIDGE              ,94,10038
UPPER EAST SIDE (59-79)  ,1486,10021
UPPER EAST SIDE (79-96)  ,1509,10075
UPPER WEST SIDE (59-79)  ,1171,10005
UPPER WEST SIDE (96-116) ,1884,10025
WASHINGTON HEIGHTS UPPER ,2159,10034
CHINATOWN                ,199,10002
CHINATOWN                ,301,10002
CLINTON                  ,1079,10019
HARLEM-CENTRAL           ,1951,10027
HARLEM-UPPER             ,2101,10031
HARLEM-WEST              ,2001,10027
INWOOD                   ,2200,10034
JAVITS CENTER            ,676,10001
JAVITS CENTER            ,702,10001
JAVITS CENTER            ,704,10001
LITTLE ITALY             ,508,10003
MANHATTAN-UNKNOWN        ,16,10282
UPPER EAST SIDE (59-79)  ,1435,10065
UPPER EAST SIDE (79-96)  ,1544,10075
UPPER EAST SIDE (79-96)  ,1569,10036
WASHINGTON HEIGHTS UPPER ,2154,10035
ALPHABET CITY            ,382,10009
CHELSEA                  ,672,10001
CHINATOWN                ,198,10013
CLINTON                  ,1073,10036
GREENWICH VILLAGE-WEST   ,617,10030
HARLEM-CENTRAL           ,1772,10029
HARLEM-CENTRAL           ,1779,10037
HARLEM-CENTRAL           ,1718,10035
HARLEM-CENTRAL           ,1780,10037
HARLEM-CENTRAL           ,1926,10003
HARLEM-CENTRAL           ,1933,10027
HARLEM-CENTRAL           ,1953,10009
HARLEM-CENTRAL           ,1747,10035
HARLEM-EAST              ,1645,10029
HARLEM-EAST              ,1627,10003
HARLEM-EAST              ,1783,10029
HARLEM-EAST              ,1785,10029
HARLEM-EAST              ,1786,10029
HARLEM-EAST              ,1789,10029
HARLEM-EAST              ,1796,10029
HARLEM-EAST              ,1711,10003
HARLEM-EAST              ,1783,10003
HARLEM-EAST              ,1788,10003
HARLEM-UPPER             ,2081,10035
HARLEM-UPPER             ,2074,10003
HARLEM-UPPER             ,2077,10003
HARLEM-UPPER             ,2079,10003
KIPS BAY                 ,966,10016
KIPS BAY                 ,926,10035
LOWER EAST SIDE          ,267,10002
LOWER EAST SIDE          ,271,10003
MANHATTAN VALLEY         ,1840,10003
MIDTOWN EAST             ,1349,10003
MIDTOWN WEST             ,1003,10017
MIDTOWN WEST             ,1040,10016
MORNINGSIDE HEIGHTS      ,1993,10035
UPPER EAST SIDE (59-79)  ,1436,10003
UPPER EAST SIDE (59-79)  ,1440,10003
UPPER EAST SIDE (59-79)  ,1451,10003
UPPER EAST SIDE (59-79)  ,1457,10003
UPPER EAST SIDE (79-96)  ,1538,10128
UPPER WEST SIDE (59-79)  ,1134,10023
UPPER WEST SIDE (79-96)  ,1215,10035
UPPER WEST SIDE (96-116) ,1893,10035
WASHINGTON HEIGHTS LOWER ,2137,10031
WASHINGTON HEIGHTS LOWER ,2122,10031
CHELSEA                  ,774,10011
CHELSEA                  ,673,10001
CLINTON                  ,1069,10036
FINANCIAL                ,67,10038
GREENWICH VILLAGE-CENTRAL,524,10012
HARLEM-CENTRAL           ,1941,10027
HARLEM-CENTRAL           ,2006,10037
HARLEM-CENTRAL           ,2041,10027
HARLEM-CENTRAL           ,2029,10030
HARLEM-EAST              ,1652,10029
HARLEM-EAST              ,1701,10029
HARLEM-EAST              ,1649,10029
HARLEM-WEST              ,1966,10026
HARLEM-WEST              ,1987,10029
HARLEM-WEST              ,1970,10029
INWOOD                   ,2203,10034
KIPS BAY                 ,926,10010
LOWER EAST SIDE          ,336,10002
LOWER EAST SIDE          ,244,10002
MANHATTAN-UNKNOWN        ,527,10014
MANHATTAN-UNKNOWN        ,1832,10025
MANHATTAN-UNKNOWN        ,283,10002
MANHATTAN-UNKNOWN        ,594,10013
MIDTOWN WEST             ,1012,10036
UPPER EAST SIDE (79-96)  ,1518,10028
UPPER EAST SIDE (79-96)  ,1567,10075
UPPER EAST SIDE (79-96)  ,1541,10128
UPPER WEST SIDE (96-116) ,1862,10034
CIVIC CENTER             ,153,10007
CIVIC CENTER             ,170,10013
CLINTON                  ,1087,10019
FASHION                  ,835,10018
FASHION                  ,810,10001
FINANCIAL                ,17,10280
GREENWICH VILLAGE-CENTRAL,529,10001
HARLEM-CENTRAL           ,1919,10027
HARLEM-CENTRAL           ,1749,10037
HARLEM-CENTRAL           ,1750,10037
HARLEM-CENTRAL           ,1751,10037
HARLEM-CENTRAL           ,1752,10037
HARLEM-CENTRAL           ,1823,10027
HARLEM-CENTRAL           ,1906,10035
HARLEM-CENTRAL           ,2023,10027
HARLEM-CENTRAL           ,2036,10027
HARLEM-CENTRAL           ,1908,10035
HARLEM-EAST              ,1806,10029
INWOOD                   ,2235,10034
INWOOD                   ,2220,10040
LOWER EAST SIDE          ,421,10019
MANHATTAN-UNKNOWN        ,1616,10029
MANHATTAN-UNKNOWN        ,738,10011
MIDTOWN WEST             ,1014,10036
SOUTHBRIDGE              ,102,10038
TRIBECA                  ,84,10007
UPPER EAST SIDE (59-79)  ,1395,10019
UPPER EAST SIDE (79-96)  ,1556,10021
ALPHABET CITY            ,372,10002
ALPHABET CITY            ,378,10002
ALPHABET CITY            ,389,10002
ALPHABET CITY            ,391,10002
ALPHABET CITY            ,393,10002
ALPHABET CITY            ,398,10002
ALPHABET CITY            ,402,10002
ALPHABET CITY            ,404,10002
ALPHABET CITY            ,405,10002
ALPHABET CITY            ,395,10009
EAST VILLAGE             ,440,10002
FINANCIAL                ,42,10038
GREENWICH VILLAGE-WEST   ,581,10014
HARLEM-CENTRAL           ,1903,10027
HARLEM-CENTRAL           ,1918,10027
HARLEM-CENTRAL           ,1922,10027
HARLEM-CENTRAL           ,1928,10026
HARLEM-CENTRAL           ,1601,10026
HARLEM-CENTRAL           ,2024,10028
HARLEM-EAST              ,1694,10029
HARLEM-EAST              ,1802,10002
HARLEM-UPPER             ,2101,10002
INWOOD                   ,2220,10034
INWOOD                   ,2189,10034
INWOOD                   ,2255,10034
KIPS BAY                 ,933,10016
LOWER EAST SIDE          ,247,10002
MANHATTAN-UNKNOWN        ,1966,10027
MANHATTAN-UNKNOWN        ,2006,10030
MIDTOWN CBD              ,1309,10021
MORNINGSIDE HEIGHTS      ,1961,10002
SOHO                     ,598,10014
SOHO                     ,599,10014
TRIBECA                  ,221,10013
UPPER EAST SIDE (59-79)  ,1490,10075
UPPER EAST SIDE (79-96)  ,1530,10017
FINANCIAL                ,25,10005
FINANCIAL                ,63,10038
HARLEM-CENTRAL           ,1939,10026
HARLEM-CENTRAL           ,2031,10030
HARLEM-CENTRAL           ,1946,10027
HARLEM-CENTRAL           ,2013,10037
LOWER EAST SIDE          ,352,10002
LOWER EAST SIDE          ,347,10002
MIDTOWN WEST             ,1018,10019
UPPER EAST SIDE (59-79)  ,1475,10065
UPPER EAST SIDE (59-79)  ,1480,10065
UPPER EAST SIDE (96-110) ,1611,10029
CIVIC CENTER             ,161,10007
FINANCIAL                ,18,10010
FLATIRON                 ,829,10010
HARLEM-EAST              ,1683,10035
HARLEM-EAST              ,1687,10035
HARLEM-EAST              ,1672,10029
HARLEM-EAST              ,1634,10035
