Year,Neighborhood,Average_Income
2010,HARLEM-UPPER,71.47627385292793
2010,HARLEM-WEST,39.598313196866044
2010,HIGHBRIDGE/MORRIS HEIGHTS,28.236344619237272
2010,HILLCREST,48.06057042036962
2010,HOLLIS,42.27894144314201
2010,HOLLIS HILLS,48.958918977919836
2010,HOLLISWOOD,43.90144044133183
2010,HOWARD BEACH,47.749003071499956
2010,HUNTS POINT,29.166679327358672
2010,INWOOD,157.36213135931467
2010,JACKSON HEIGHTS,43.0315663926736
2010,JAMAICA,35.05921176681058
2010,JAMAICA BAY,43.470889599116546
2010,JAMAICA ESTATES,48.29099288066066
2010,JAMAICA HILLS,39.62473631006948
2010,JAVITS CENTER,248.96768945926772
2010,KENSINGTON,51.051721263248275
2010,KEW GARDENS,43.65825613899139
2010,KINGSBRIDGE HTS/UNIV HTS,32.25939343144502
2010,KINGSBRIDGE/JEROME PARK,47.24524997101556
2010,KIPS BAY,128.88411978117125
2010,LAURELTON,40.45177860042542
2010,LITTLE ITALY,232.23805793790578
2010,LITTLE NECK,66.4982266401922
2010,LONG ISLAND CITY,49.23152666898573
2010,LOWER EAST SIDE,188.21054763855292
2010,MADISON,44.852042145770824
2010,MANHATTAN BEACH,51.15923706920244
2010,MANHATTAN VALLEY,157.12904834287585
2010,MANHATTAN-UNKNOWN,166.24033899959412
2010,MARINE PARK,56.442932873371795
2010,MASPETH,42.81777932699574
2010,MELROSE/CONCOURSE,38.03043078446553
2010,MIDDLE VILLAGE,47.7659819447317
2010,MIDTOWN CBD,272.2839979989218
2010,MIDTOWN EAST,247.79212457266604
2010,MIDTOWN WEST,278.9854861646693
2010,MIDWOOD,47.678757538969535
2010,MILL BASIN,56.312562362801835
2010,MORNINGSIDE HEIGHTS,58.06262896941702
2010,MORRIS PARK/VAN NEST,41.4935733382292
2010,MORRISANIA/LONGWOOD,30.534623723993796
2010,MOTT HAVEN/PORT MORRIS,31.60841533153096
2010,MOUNT HOPE/MOUNT EDEN,28.948531014552906
2010,MURRAY HILL,216.93902407228043
2010,NAVY YARD,42.52887790268429
2010,NEPONSIT,79.21795315564786
2010,OAKLAND GARDENS,54.070454144797935
2010,OCEAN HILL,53.15433391469211
2010,OCEAN PARKWAY-NORTH,51.11213529989172
2010,OCEAN PARKWAY-SOUTH,52.00169318149605
2010,OLD MILL BASIN,41.02266588642012
2010,OZONE PARK,38.78790805253986
2010,PARK SLOPE,60.805893650483135
2010,PARK SLOPE SOUTH,50.33193002107582
2010,PARKCHESTER,49.392983834940274
2010,PELHAM BAY,35.43116709396946
2010,PELHAM GARDENS,40.80784078807242
2010,PELHAM PARKWAY NORTH,36.057236964917436
2010,PELHAM PARKWAY SOUTH,46.63496576783543
2010,PROSPECT HEIGHTS,55.0536446961151
2010,QUEENS VILLAGE,41.474787115956346
2010,QUEENS-UNKNOWN,39.982311893205186
2010,RED HOOK,59.60692895576076
2010,REGO PARK,45.44823395153262
2010,RICHMOND HILL,40.88104691468176
2010,RIDGEWOOD,47.87380983340786
2010,RIVERDALE,62.7922591692963
2010,ROCKAWAY PARK,69.91177503305568
2010,ROOSEVELT ISLAND,74.67021030737232
2010,ROSEDALE,50.502589410513885
2010,SCHUYLERVILLE/PELHAM BAY,41.2327491801326
2010,SEAGATE,36.03771440380244
2010,SHEEPSHEAD BAY,48.02072883471999
2010,SO. JAMAICA-BAISLEY PARK,42.001743113430756
2010,SOHO,263.2049479258021
2010,SOUNDVIEW,29.161641894981084
2010,SOUTH JAMAICA,39.05883143242592
2010,SOUTH OZONE PARK,43.531097741083016
2010,SOUTHBRIDGE,86.90738206040697
2010,SPRING CREEK,31.948099420285832
2010,SPRINGFIELD GARDENS,40.130179320257014
2010,ST. ALBANS,42.28744004641552
2010,SUNNYSIDE,49.179703620638215
2010,SUNSET PARK,48.74651444501079
2010,THROGS NECK,36.3559582150411
2010,TRIBECA,286.1302870877545
2010,UPPER BAY,292.8016175071361
2010,UPPER EAST SIDE (59-79),274.38014076539514
2010,UPPER EAST SIDE (79-96),221.08424670392213
2010,UPPER EAST SIDE (96-110),240.88205179073182
2010,UPPER WEST SIDE (59-79),262.84159054234544
2010,UPPER WEST SIDE (79-96),233.34047128072976
2010,UPPER WEST SIDE (96-116),145.41007792218423
2010,VAN CORTLANDT PARK,79.92172349734037
2010,WAKEFIELD,35.577129030028885
2010,WASHINGTON HEIGHTS LOWER,56.4799260820701
2010,WASHINGTON HEIGHTS UPPER,121.28894748004438
2010,WESTCHESTER,56.997380344942584
2010,WHITESTONE,51.30851288410416
2010,WILLIAMSBRIDGE,34.14238439399925
2010,WILLIAMSBURG-CENTRAL,39.981571133775944
2010,WILLIAMSBURG-EAST,36.23849583006602
2010,WILLIAMSBURG-NORTH,55.53632395319493
2010,WILLIAMSBURG-SOUTH,52.96699912532948
2010,WINDSOR TERRACE,59.34507829532618
2010,WOODHAVEN,35.39165221689963
2010,WOODLAWN,44.37697395060062
2010,WOODSIDE,44.01037357358792
2010,WYCKOFF HEIGHTS,29.80955105382855
2011,1021,185.35629399742638
2011,1026,241.35308181707663
2011,3004,39.73435270681347
2011,3019,62.00958378023043
2011,AIRPORT JFK,43.45500374557472
2011,AIRPORT LA GUARDIA,39.202187100893994
2011,ALPHABET CITY,150.546598619597
2011,ARVERNE,38.541794275795276
2011,ASTORIA,56.09846484565347
2011,BATH BEACH,52.3926826811384
2011,BATHGATE,25.342652897406317
2011,BAY RIDGE,58.426695687531385
2011,BAYCHESTER,34.49971750900384
2011,BAYSIDE,51.50046362020194
2011,BEDFORD PARK/NORWOOD,34.37021743428982
2011,BEDFORD STUYVESANT,41.27030756214197
2011,BEECHHURST,57.256912740074604
2011,BELLE HARBOR,52.80956773573018
2011,BELLEROSE,54.539818520836185
2011,BELMONT,31.156078031636337
2011,BENSONHURST,47.092632492828145
2011,BERGEN BEACH,52.041694912539015
2011,BOERUM HILL,90.15862420716381
2011,BOROUGH PARK,45.92186709344858
2011,BREEZY POINT,88.61773700305811
2011,BRIARWOOD,44.11398172136343
2011,BRIGHTON BEACH,50.49248667370139
2011,BROAD CHANNEL,45.41361071932299
2011,BRONX PARK,30.153674823957946
2011,BRONX-UNKNOWN,27.717311457468718
2011,BRONXDALE,38.25992823374542
2011,BROOKLYN HEIGHTS,81.03025482197107
2011,BROOKLYN-UNKNOWN,52.70299193992073
2011,BROWNSVILLE,41.012820151350255
2011,BUSH TERMINAL,42.31738021361313
2011,BUSHWICK,46.66044315789141
2011,CAMBRIA HEIGHTS,39.248037042904095
2011,CANARSIE,39.89098850687833
2011,CARROLL GARDENS,85.73356688919806
2011,CASTLE HILL/UNIONPORT,30.822749304530326
2011,CHELSEA,236.0238592958839
2011,CHINATOWN,169.70968958304175
2011,CITY ISLAND,51.13709901449088
2011,CITY ISLAND-PELHAM STRIP,130.70394106565783
2011,CIVIC CENTER,223.94985631457308
2011,CLINTON,275.6142174452622
2011,CLINTON HILL,53.55358264414677
2011,CO-OP CITY,43.95984011286151
2011,COBBLE HILL,118.20756833693797
2011,COBBLE HILL-WEST,93.47154550775588
2011,COLLEGE POINT,50.6481236271878
2011,CONEY ISLAND,44.3009691690063
2011,CORONA,48.36415740981712
2011,COUNTRY CLUB,49.50501063874948
2011,CROTONA PARK,27.67386781226306
2011,CROWN HEIGHTS,47.87653824064121
2011,CYPRESS HILLS,60.264512291908716
2011,DOUGLASTON,66.7158406046715
2011,DOWNTOWN-FULTON FERRY,142.76643844902387
2011,DOWNTOWN-FULTON MALL,115.32643259632007
2011,DOWNTOWN-METROTECH,95.57926554385455
2011,DYKER HEIGHTS,49.123678404427395
2011,EAST ELMHURST,44.99343053502956
2011,EAST NEW YORK,40.11293949814056
2011,EAST RIVER,46.49136334486469
2011,EAST TREMONT,25.12729003217067
2011,EAST VILLAGE,172.4252535504451
2011,ELMHURST,43.63132586212974
2011,FAR ROCKAWAY,38.541794275795276
2011,FASHION,211.50382021460186
2011,FIELDSTON,64.9793152943035
2011,FINANCIAL,250.41190252876743
2011,FLATBUSH-CENTRAL,49.30873562808495
2011,FLATBUSH-EAST,43.215831901880584
2011,FLATBUSH-LEFFERTS GARDEN,36.87380253859705
2011,FLATBUSH-NORTH,37.21689863740705
2011,FLATIRON,272.64031861676966
2011,FLATLANDS,41.92219889206637
2011,FLORAL PARK,65.12823374448647
2011,FLUSHING MEADOW PARK,52.39773786936527
2011,FLUSHING-NORTH,51.68842013937915
2011,FLUSHING-SOUTH,53.432465682563844
2011,FORDHAM,25.350051162492186
2011,FOREST HILLS,46.720791076522886
2011,FORT GREENE,67.58152281355257
2011,FRESH MEADOWS,56.414742502043836
2011,GERRITSEN BEACH,52.46722595060394
2011,GLEN OAKS,73.4146439198149
2011,GLENDALE,48.2364267680024
2011,GOWANUS,67.13601737245476
2011,GRAMERCY,230.84674209696425
2011,GRAVESEND,47.33206929586509
2011,GREENPOINT,36.188401315946706
2011,GREENWICH VILLAGE-CENTRAL,247.66783137611165
2011,GREENWICH VILLAGE-WEST,220.16236150027754
2011,HAMMELS,52.80956773573018
2011,HARLEM-CENTRAL,96.60486410587039
2011,HARLEM-EAST,106.59695111617413
2011,HARLEM-UPPER,73.11439768813464
2011,HARLEM-WEST,41.4972101575902
2011,HIGHBRIDGE/MORRIS HEIGHTS,26.711440097598917
2011,HILLCREST,48.9970784068353
2011,HOLLIS,42.817430456777394
2011,HOLLIS HILLS,49.83175925895716
2011,HOLLISWOOD,44.144640560447975
2011,HOWARD BEACH,47.482047543560114
2011,HUNTS POINT,28.746394590110413
2011,INWOOD,160.6613390667241
2011,JACKSON HEIGHTS,44.02347219894128
2011,JAMAICA,35.43909013528707
2011,JAMAICA BAY,43.316405482973416
2011,JAMAICA ESTATES,48.599004556197706
2011,JAMAICA HILLS,39.630010986604134
2011,JAVITS CENTER,226.1139187196663
2011,KENSINGTON,53.41316184973781
2011,KEW GARDENS,44.56179730676351
2011,KINGSBRIDGE HTS/UNIV HTS,29.84780239262719
2011,KINGSBRIDGE/JEROME PARK,47.13821015920727
2011,KIPS BAY,141.5090186732238
2011,LAURELTON,40.74845808658432
2011,LITTLE ITALY,219.17140800340042
2011,LITTLE NECK,68.99725726494714
2011,LONG ISLAND CITY,51.35857288027148
2011,LOWER EAST SIDE,194.72739272795494
2011,MADISON,45.51745222059596
2011,MANHATTAN BEACH,52.30565934065934
2011,MANHATTAN VALLEY,159.7067008214585
2011,MANHATTAN-UNKNOWN,177.7544770516615
2011,MARINE PARK,57.28556927577544
2011,MASPETH,44.3615195677647
2011,MELROSE/CONCOURSE,37.86201822492785
2011,MIDDLE VILLAGE,48.75467989776677
2011,MIDTOWN CBD,259.5514903836475
2011,MIDTOWN EAST,242.16378266635377
2011,MIDTOWN WEST,264.26131473202145
2011,MIDWOOD,48.901028465800636
2011,MILL BASIN,56.23330220671352
2011,MORNINGSIDE HEIGHTS,60.99849996591072
2011,MORRIS PARK/VAN NEST,41.29768945669094
2011,MORRISANIA/LONGWOOD,29.02466480927621
2011,MOTT HAVEN/PORT MORRIS,31.42083101465089
2011,MOUNT HOPE/MOUNT EDEN,26.97747523275051
2011,MURRAY HILL,206.75948571204924
2011,NAVY YARD,43.6070619753022
2011,NEPONSIT,78.35399788657978
2011,OAKLAND GARDENS,54.81476069523498
2011,OCEAN HILL,54.54818623417113
2011,OCEAN PARKWAY-NORTH,52.35576629103269
2011,OCEAN PARKWAY-SOUTH,53.608609173733655
2011,OLD MILL BASIN,40.825526697016166
2011,OZONE PARK,39.26315461018769
2011,PARK SLOPE,63.222671114744905
2011,PARK SLOPE SOUTH,52.84973870709884
2011,PARKCHESTER,48.88251660339052
2011,PELHAM BAY,35.269377611295205
2011,PELHAM GARDENS,41.19782637247176
2011,PELHAM PARKWAY NORTH,36.22322749841085
2011,PELHAM PARKWAY SOUTH,46.52467407779354
2011,PROSPECT HEIGHTS,57.063371923951216
2011,QUEENS VILLAGE,41.64553214143314
2011,QUEENS-UNKNOWN,40.30824120940421
2011,RED HOOK,62.94681860526655
2011,REGO PARK,46.529990112995044
2011,RICHMOND HILL,40.83676503377715
2011,RIDGEWOOD,48.821926896882225
2011,RIVERDALE,59.571177462287494
2011,ROCKAWAY PARK,70.79511520298696
2011,ROOSEVELT ISLAND,77.04467987102717
2011,ROSEDALE,50.79415151641323
2011,SCHUYLERVILLE/PELHAM BAY,40.90707734287263
2011,SEAGATE,36.29627899735326
2011,SHEEPSHEAD BAY,48.81830911283548
2011,SO. JAMAICA-BAISLEY PARK,41.51030193369702
2011,SOHO,250.6212671458942
2011,SOUNDVIEW,29.045053057908437
2011,SOUTH JAMAICA,39.21977029797261
2011,SOUTH OZONE PARK,41.04531735702374
2011,SOUTHBRIDGE,100.35068779383597
2011,SPRING CREEK,30.96233956521253
2011,SPRINGFIELD GARDENS,39.8294159311691
2011,ST. ALBANS,42.450333672662836
2011,SUNNYSIDE,51.23527157505953
2011,SUNSET PARK,50.33082017804385
2011,THROGS NECK,36.13540502819792
2011,TRIBECA,290.87076894457095
2011,UPPER BAY,299.34946466809424
2011,UPPER EAST SIDE (59-79),267.236633923862
2011,UPPER EAST SIDE (79-96),224.68392966341403
2011,UPPER EAST SIDE (96-110),243.0969176848903
2011,UPPER WEST SIDE (59-79),259.8149457016718
2011,UPPER WEST SIDE (79-96),231.48543204477392
2011,UPPER WEST SIDE (96-116),152.0084893022435
2011,VAN CORTLANDT PARK,80.38803105456832
2011,WAKEFIELD,35.81210243830316
2011,WASHINGTON HEIGHTS LOWER,63.24013334607722
2011,WASHINGTON HEIGHTS UPPER,129.4815105312788
2011,WESTCHESTER,56.87611451594254
2011,WHITESTONE,51.01787869546496
2011,WILLIAMSBRIDGE,33.94513811325708
2011,WILLIAMSBURG-CENTRAL,41.187078542730006
2011,WILLIAMSBURG-EAST,36.80434386820372
2011,WILLIAMSBURG-NORTH,57.99839254611832
2011,WILLIAMSBURG-SOUTH,55.90808575992677
2011,WINDSOR TERRACE,62.560244994505126
2011,WOODHAVEN,36.239214080055326
2011,WOODLAWN,45.26347139493004
2011,WOODSIDE,45.26825740059479
2011,WYCKOFF HEIGHTS,29.542476509305306
2012,1021,197.91052631578947
2012,1026,292.33986128110973
2012,3004,39.86579503433703
2012,3019,65.44621993127147
2012,AIRPORT JFK,44.87812820654468
2012,AIRPORT LA GUARDIA,40.28966309341501
2012,ALPHABET CITY,175.86496246941172
2012,ARVERNE,38.95893422856739
2012,ASTORIA,58.24906138157817
2012,BATH BEACH,54.5975249842575
2012,BATHGATE,25.138957675869023
2012,BAY RIDGE,61.444604078192384
2012,BAYCHESTER,34.80947177074
2012,BAYSIDE,53.2659807117503
2012,BEDFORD PARK/NORWOOD,34.84466738221439
2012,BEDFORD STUYVESANT,44.042243147436814
2012,BEECHHURST,57.74949833168355
2012,BELLE HARBOR,57.30448357391873
2012,BELLEROSE,56.11565999846554
2012,BELMONT,31.267164769010677
2012,BENSONHURST,48.48103755113293
2012,BERGEN BEACH,54.241963983725356
2012,BOERUM HILL,99.46971144329544
2012,BOROUGH PARK,47.499032588682695
2012,BREEZY POINT,90.99226804123711
2012,BRIARWOOD,44.89784056691474
2012,BRIGHTON BEACH,52.05497531467104
2012,BROAD CHANNEL,45.904291044776116
2012,BRONX PARK,30.32904238965365
2012,BRONX-UNKNOWN,27.72076476338823
2012,BRONXDALE,39.058435851085896
2012,BROOKLYN HEIGHTS,88.57554654675438
2012,BROOKLYN-UNKNOWN,55.72678200683402
2012,BROWNSVILLE,42.687193908903765
2012,BUSH TERMINAL,43.110853169705024
2012,BUSHWICK,50.349198955378455
2012,CAMBRIA HEIGHTS,39.95591514170828
2012,CANARSIE,40.66596188673758
2012,CARROLL GARDENS,94.20667059036627
2012,CASTLE HILL/UNIONPORT,31.17583035288974
2012,CHELSEA,276.56202856698445
2012,CHINATOWN,213.75927357829022
2012,CITY ISLAND,53.774238119622645
2012,CITY ISLAND-PELHAM STRIP,147.61647437679548
2012,CIVIC CENTER,271.4036462221967
2012,CLINTON,334.36444126964216
2012,CLINTON HILL,57.814424011103156
2012,CO-OP CITY,44.55429633070135
2012,COBBLE HILL,132.08938726046264
2012,COBBLE HILL-WEST,102.10099644438672
2012,COLLEGE POINT,51.87941070221569
2012,CONEY ISLAND,44.20286614542426
2012,CORONA,49.60420531538462
2012,COUNTRY CLUB,50.85097323200817
2012,CROTONA PARK,27.70509313186256
2012,CROWN HEIGHTS,50.674923857949146
2012,CYPRESS HILLS,64.78441273802338
2012,DOUGLASTON,68.17279949164399
2012,DOWNTOWN-FULTON FERRY,157.83270777479893
2012,DOWNTOWN-FULTON MALL,130.2220251202762
2012,DOWNTOWN-METROTECH,105.90201745373174
2012,DYKER HEIGHTS,49.45715184557936
2012,EAST ELMHURST,45.52836405704979
2012,EAST NEW YORK,42.28834715005805
2012,EAST RIVER,47.84189648177244
2012,EAST TREMONT,24.756536367876258
2012,EAST VILLAGE,204.79550358276236
2012,ELMHURST,44.715455704608374
2012,FAR ROCKAWAY,38.95893422856739
2012,FASHION,256.59273684487414
2012,FIELDSTON,80.72324648049093
2012,FINANCIAL,304.80791864555897
2012,FLATBUSH-CENTRAL,53.054040087988064
2012,FLATBUSH-EAST,45.550237638211236
2012,FLATBUSH-LEFFERTS GARDEN,38.777500063253555
2012,FLATBUSH-NORTH,38.76956475252477
2012,FLATIRON,340.8761859446369
2012,FLATLANDS,43.390657023110094
2012,FLORAL PARK,67.2707965769709
2012,FLUSHING MEADOW PARK,53.990746491938
2012,FLUSHING-NORTH,53.1404165298223
2012,FLUSHING-SOUTH,54.18208211074405
2012,FORDHAM,24.964084235171892
2012,FOREST HILLS,48.24169480045421
2012,FORT GREENE,73.43429942115797
2012,FRESH MEADOWS,57.89203666499247
2012,GERRITSEN BEACH,53.1215425763855
2012,GLEN OAKS,75.50547602625326
2012,GLENDALE,49.81082134574736
2012,GOWANUS,73.03678616145096
2012,GRAMERCY,278.10511421643236
2012,GRAVESEND,47.97465722092941
2012,GREENPOINT,38.89997054949045
2012,GREENWICH VILLAGE-CENTRAL,300.7734692432357
2012,GREENWICH VILLAGE-WEST,282.9165911042292
2012,HAMMELS,57.30448357391873
2012,HARLEM-CENTRAL,107.18041205329094
2012,HARLEM-EAST,120.74940978859273
2012,HARLEM-UPPER,81.2592662673815
2012,HARLEM-WEST,43.91146554901409
2012,HIGHBRIDGE/MORRIS HEIGHTS,26.63768298606851
2012,HILLCREST,50.580854772233735
2012,HOLLIS,43.68819652933738
2012,HOLLIS HILLS,51.253716074011486
2012,HOLLISWOOD,45.54193992158927
2012,HOWARD BEACH,49.205301000506374
2012,HUNTS POINT,28.896959968940713
2012,INWOOD,200.53092950481494
2012,JACKSON HEIGHTS,45.29229105129838
2012,JAMAICA,36.03114403552582
2012,JAMAICA BAY,44.565843626589846
2012,JAMAICA ESTATES,50.05469714723671
2012,JAMAICA HILLS,40.067900418756544
2012,JAVITS CENTER,286.20438458813857
2012,KENSINGTON,56.29735952982039
2012,KEW GARDENS,46.17648857597535
2012,KINGSBRIDGE HTS/UNIV HTS,30.00959267748184
2012,KINGSBRIDGE/JEROME PARK,52.79378065533192
2012,KIPS BAY,159.13508298036038
2012,LAURELTON,41.48249705626895
2012,LITTLE ITALY,275.85659330515927
2012,LITTLE NECK,70.33225763614152
2012,LONG ISLAND CITY,53.48284893298075
2012,LOWER EAST SIDE,217.12754969660307
2012,MADISON,47.056922960623425
2012,MANHATTAN BEACH,52.01838985387373
2012,MANHATTAN VALLEY,183.41506008320664
2012,MANHATTAN-UNKNOWN,203.7707485841711
2012,MARINE PARK,60.68576835841808
2012,MASPETH,45.91087191359753
2012,MELROSE/CONCOURSE,41.76452636331489
2012,MIDDLE VILLAGE,50.27950252407532
2012,MIDTOWN CBD,311.56330464301806
2012,MIDTOWN EAST,291.6623406709936
2012,MIDTOWN WEST,348.2226171502463
2012,MIDWOOD,51.00852750111732
2012,MILL BASIN,60.69235134468295
2012,MORNINGSIDE HEIGHTS,66.45786404985583
2012,MORRIS PARK/VAN NEST,42.20764452269699
2012,MORRISANIA/LONGWOOD,29.24312806380544
2012,MOTT HAVEN/PORT MORRIS,31.78736506846194
2012,MOUNT HOPE/MOUNT EDEN,26.93493722235628
2012,MURRAY HILL,250.31625682189474
2012,NAVY YARD,46.991096102139466
2012,NEPONSIT,91.39902200488997
2012,OAKLAND GARDENS,56.56395155030512
2012,OCEAN HILL,59.32660374022838
2012,OCEAN PARKWAY-NORTH,54.76966519979542
2012,OCEAN PARKWAY-SOUTH,55.794347944241096
2012,OLD MILL BASIN,43.23291562084613
2012,OZONE PARK,40.03904037711135
2012,PARK SLOPE,69.07047329982225
2012,PARK SLOPE SOUTH,56.358047266939494
2012,PARKCHESTER,56.82261649418494
2012,PELHAM BAY,35.911012564671104
2012,PELHAM GARDENS,42.269026548672564
2012,PELHAM PARKWAY NORTH,36.854724254916476
2012,PELHAM PARKWAY SOUTH,52.02462835690568
2012,PROSPECT HEIGHTS,61.57871554333218
2012,QUEENS VILLAGE,42.533509520565765
2012,QUEENS-UNKNOWN,41.48622587323206
2012,RED HOOK,69.71072302823558
2012,REGO PARK,47.35049174761736
2012,RICHMOND HILL,41.82780522734691
2012,RIDGEWOOD,50.0847887630662
2012,RIVERDALE,68.41187559698697
2012,ROCKAWAY PARK,76.09852703030107
2012,ROOSEVELT ISLAND,82.91466346153847
2012,ROSEDALE,52.01192645378477
2012,SCHUYLERVILLE/PELHAM BAY,41.7449280705546
2012,SEAGATE,36.38734243697479
2012,SHEEPSHEAD BAY,50.75823062420568
2012,SO. JAMAICA-BAISLEY PARK,42.2815179956698
2012,SOHO,310.88981361725143
2012,SOUNDVIEW,29.191228012759456
2012,SOUTH JAMAICA,40.587314240982096
2012,SOUTH OZONE PARK,42.66822325179023
2012,SOUTHBRIDGE,111.75941780821918
2012,SPRING CREEK,31.178956744519542
2012,SPRINGFIELD GARDENS,40.445905735214936
2012,ST. ALBANS,43.6329270200599
2012,SUNNYSIDE,53.75141127547224
2012,SUNSET PARK,53.15293935236391
2012,THROGS NECK,37.03230590980009
2012,TRIBECA,340.9723151369168
2012,UPPER BAY,363.6210743801653
2012,UPPER EAST SIDE (59-79),336.08421935892034
2012,UPPER EAST SIDE (79-96),265.07482371315143
2012,UPPER EAST SIDE (96-110),288.6342243447165
2012,UPPER WEST SIDE (59-79),322.81207822586134
2012,UPPER WEST SIDE (79-96),277.26753975831974
2012,UPPER WEST SIDE (96-116),170.69672334736583
2012,VAN CORTLANDT PARK,97.35675832099326
2012,WAKEFIELD,35.994728369626365
2012,WASHINGTON HEIGHTS LOWER,71.0223209992521
2012,WASHINGTON HEIGHTS UPPER,149.30179119584193
2012,WESTCHESTER,64.6303602837816
2012,WHITESTONE,52.69010148556493
2012,WILLIAMSBRIDGE,34.35496048704222
2012,WILLIAMSBURG-CENTRAL,44.47585960400446
2012,WILLIAMSBURG-EAST,39.20677828437353
2012,WILLIAMSBURG-NORTH,64.49389662543847
2012,WILLIAMSBURG-SOUTH,60.64812436006427
2012,WINDSOR TERRACE,65.873841001371
2012,WOODHAVEN,36.804129734354056
2012,WOODLAWN,45.91389270976616
2012,WOODSIDE,46.62874578736005
2012,WYCKOFF HEIGHTS,30.5306407316133
2013,1021,209.90915492957745
2013,1026,249.61904958677687
2013,3004,40.67689305230289
2013,3019,70.52876665527845
2013,AIRPORT JFK,44.99925340908414
2013,AIRPORT LA GUARDIA,41.194
2013,ALPHABET CITY,170.930432845145
2013,ARVERNE,39.71590273231505
2013,ASTORIA,60.256666896579794
2013,BATH BEACH,55.651475633030905
2013,BATHGATE,25.273449407967583
2013,BAY RIDGE,64.40120904257952
2013,BAYCHESTER,34.98572474327261
2013,BAYSIDE,54.54941100740732
2013,BEDFORD PARK/NORWOOD,35.00011266155477
2013,BEDFORD STUYVESANT,45.52805390178284
2013,BEECHHURST,59.06419700373499
2013,BELLE HARBOR,57.37209714501142
2013,BELLEROSE,56.65036785571293
2013,BELMONT,31.32496046219425
2013,BENSONHURST,49.49476558914461
2013,BERGEN BEACH,53.80160077867113
2013,BOERUM HILL,105.83640734281946
2013,BOROUGH PARK,48.94797864304774
2013,BREEZY POINT,89.93529411764706
2013,BRIARWOOD,45.58495278833617
2013,BRIGHTON BEACH,52.857721392236584
2013,BROAD CHANNEL,46.643866171003715
2013,BRONX PARK,30.439146155613926
2013,BRONX-UNKNOWN,27.957238692343765
2013,BRONXDALE,39.32452287339979
2013,BROOKLYN HEIGHTS,92.63864619921604
2013,BROOKLYN-UNKNOWN,57.92635568278772
2013,BROWNSVILLE,43.65182690099322
2013,BUSH TERMINAL,44.4579015161862
2013,BUSHWICK,51.90937716230212
2013,CAMBRIA HEIGHTS,40.216412846406
2013,CANARSIE,41.33675235753776
2013,CARROLL GARDENS,99.22863884231208
2013,CASTLE HILL/UNIONPORT,31.498030632483598
2013,CHELSEA,279.3128510690013
2013,CHINATOWN,195.8478734132014
2013,CITY ISLAND,53.971307233186
2013,CITY ISLAND-PELHAM STRIP,139.27560910401263
2013,CIVIC CENTER,262.4129521150338
2013,CLINTON,313.6748035563732
2013,CLINTON HILL,61.14522740826741
2013,CO-OP CITY,44.7866485013624
2013,COBBLE HILL,141.46518616471468
2013,COBBLE HILL-WEST,108.69000701248146
2013,COLLEGE POINT,52.70298644826513
2013,CONEY ISLAND,44.614469101499154
2013,CORONA,51.03447286457688
2013,COUNTRY CLUB,51.62330052638022
2013,CROTONA PARK,27.838947608165935
2013,CROWN HEIGHTS,52.40081084270046
2013,CYPRESS HILLS,67.44597148572517
2013,DOUGLASTON,69.41243189859378
2013,DOWNTOWN-FULTON FERRY,172.26175876010782
2013,DOWNTOWN-FULTON MALL,138.94012856394946
2013,DOWNTOWN-METROTECH,112.82041308459351
2013,DYKER HEIGHTS,51.380429946747086
2013,EAST ELMHURST,47.00236155292242
2013,EAST NEW YORK,43.39737742656915
2013,EAST RIVER,48.722142857142856
2013,EAST TREMONT,24.737306428443883
2013,EAST VILLAGE,203.25424302004456
2013,ELMHURST,45.65847133902365
2013,FAR ROCKAWAY,39.71590273231505
2013,FASHION,248.72267746693413
2013,FIELDSTON,71.87542034724338
2013,FINANCIAL,300.7489678455749
2013,FLATBUSH-CENTRAL,54.69300496800261
2013,FLATBUSH-EAST,45.99409686144725
2013,FLATBUSH-LEFFERTS GARDEN,39.55008660442494
2013,FLATBUSH-NORTH,38.97381845647336
2013,FLATIRON,334.87293797274833
2013,FLATLANDS,43.618370521110656
2013,FLORAL PARK,68.5882736726419
2013,FLUSHING MEADOW PARK,55.39082933789871
2013,FLUSHING-NORTH,54.38730974213745
2013,FLUSHING-SOUTH,55.1084775922907
2013,FORDHAM,25.063903636949618
2013,FOREST HILLS,49.12958436223651
2013,FORT GREENE,77.93078698131268
2013,FRESH MEADOWS,58.99384725282745
2013,GERRITSEN BEACH,53.64961366571496
2013,GLEN OAKS,76.1301108423721
2013,GLENDALE,50.814725753615654
2013,GOWANUS,75.9683182359139
2013,GRAMERCY,279.8020997475004
2013,GRAVESEND,49.144003720415824
2013,GREENPOINT,41.4031851845429
2013,GREENWICH VILLAGE-CENTRAL,303.91434269834053
2013,GREENWICH VILLAGE-WEST,276.9138193152458
2013,HAMMELS,57.37209714501142
2013,HARLEM-CENTRAL,111.65625458234645
2013,HARLEM-EAST,118.56804879844925
2013,HARLEM-UPPER,82.3612749224274
2013,HARLEM-WEST,45.77373838587472
2013,HIGHBRIDGE/MORRIS HEIGHTS,26.825031753760182
2013,HILLCREST,51.05651521447731
2013,HOLLIS,43.86417382475884
2013,HOLLIS HILLS,51.55978504320978
2013,HOLLISWOOD,45.29526141784672
2013,HOWARD BEACH,49.69805536680254
2013,HUNTS POINT,29.236876142393015
2013,INWOOD,190.5453063896214
2013,JACKSON HEIGHTS,46.63180421029011
