,PCT,Crime,Year,Nbr of Crimes,variable,Neighborhood
17608,108.0,BURGLARY                              ,2017,146.0,0,Long Island City
17609,108.0,BURGLARY                              ,2017,146.0,0,Hunters Point
17610,108.0,GRAND LARCENY                         ,2017,502.0,0,Long Island City
17611,108.0,GRAND LARCENY                         ,2017,502.0,0,Hunters Point
17612,108.0,GRAND LARCENY OF MOTOR VEHICLE                                  ,2017,89.0,0,Long Island City
17613,108.0,GRAND LARCENY OF MOTOR VEHICLE                                  ,2017,89.0,0,Hunters Point
17614,108.0,TOTAL SEVEN MAJOR FELONY OFFENSES,2017,1003.0,0,Long Island City
17615,108.0,TOTAL SEVEN MAJOR FELONY OFFENSES,2017,1003.0,0,Hunters Point
17616,108.0,MURDER & NON NEGL. MANSLAUGHTER                                ,2018,2.0,0,Long Island City
17617,108.0,MURDER & NON NEGL. MANSLAUGHTER                                ,2018,2.0,0,Hunters Point
17618,108.0,RAPE                                  ,2018,12.0,0,Long Island City
17619,108.0,RAPE                                  ,2018,12.0,0,Hunters Point
17620,108.0,ROBBERY                               ,2018,90.0,0,Long Island City
17621,108.0,ROBBERY                               ,2018,90.0,0,Hunters Point
17622,108.0,FELONY ASSAULT                        ,2018,108.0,0,Long Island City
17623,108.0,FELONY ASSAULT                        ,2018,108.0,0,Hunters Point
17624,108.0,BURGLARY                              ,2018,109.0,0,Long Island City
17625,108.0,BURGLARY                              ,2018,109.0,0,Hunters Point
17626,108.0,GRAND LARCENY                         ,2018,490.0,0,Long Island City
17627,108.0,GRAND LARCENY                         ,2018,490.0,0,Hunters Point
17628,108.0,GRAND LARCENY OF MOTOR VEHICLE                                  ,2018,114.0,0,Long Island City
17629,108.0,GRAND LARCENY OF MOTOR VEHICLE                                  ,2018,114.0,0,Hunters Point
17630,108.0,TOTAL SEVEN MAJOR FELONY OFFENSES,2018,925.0,0,Long Island City
17631,108.0,TOTAL SEVEN MAJOR FELONY OFFENSES,2018,925.0,0,Hunters Point
17632,110.0,MURDER & NON NEGL. MANSLAUGHTER                                ,2000,5.0,0,Elmhurst
17633,110.0,RAPE                                  ,2000,31.0,0,Elmhurst
17634,110.0,ROBBERY                               ,2000,645.0,0,Elmhurst
17635,110.0,FELONY ASSAULT                        ,2000,330.0,0,Elmhurst
17636,110.0,BURGLARY                              ,2000,591.0,0,Elmhurst
17637,110.0,GRAND LARCENY                         ,2000,544.0,0,Elmhurst
17638,110.0,GRAND LARCENY OF MOTOR VEHICLE                                  ,2000,676.0,0,Elmhurst
17639,110.0,TOTAL SEVEN MAJOR FELONY OFFENSES,2000,2822.0,0,Elmhurst
17640,110.0,MURDER & NON NEGL. MANSLAUGHTER                                ,2001,9.0,0,Elmhurst
17641,110.0,RAPE                                  ,2001,46.0,0,Elmhurst
17642,110.0,ROBBERY                               ,2001,616.0,0,Elmhurst
17643,110.0,FELONY ASSAULT                        ,2001,335.0,0,Elmhurst
17644,110.0,BURGLARY                              ,2001,480.0,0,Elmhurst
17645,110.0,GRAND LARCENY                         ,2001,635.0,0,Elmhurst
17646,110.0,GRAND LARCENY OF MOTOR VEHICLE                                  ,2001,498.0,0,Elmhurst
17647,110.0,TOTAL SEVEN MAJOR FELONY OFFENSES,2001,2619.0,0,Elmhurst
17648,110.0,MURDER & NON NEGL. MANSLAUGHTER                                ,2002,4.0,0,Elmhurst
17649,110.0,RAPE                                  ,2002,39.0,0,Elmhurst
17650,110.0,ROBBERY                               ,2002,574.0,0,Elmhurst
17651,110.0,FELONY ASSAULT                        ,2002,330.0,0,Elmhurst
17652,110.0,BURGLARY                              ,2002,636.0,0,Elmhurst
17653,110.0,GRAND LARCENY                         ,2002,617.0,0,Elmhurst
17654,110.0,GRAND LARCENY OF MOTOR VEHICLE                                  ,2002,473.0,0,Elmhurst
17655,110.0,TOTAL SEVEN MAJOR FELONY OFFENSES,2002,2673.0,0,Elmhurst
17656,110.0,MURDER & NON NEGL. MANSLAUGHTER                                ,2003,8.0,0,Elmhurst
17657,110.0,RAPE                                  ,2003,39.0,0,Elmhurst
17658,110.0,ROBBERY                               ,2003,571.0,0,Elmhurst
17659,110.0,FELONY ASSAULT                        ,2003,278.0,0,Elmhurst
17660,110.0,BURGLARY                              ,2003,542.0,0,Elmhurst
17661,110.0,GRAND LARCENY                         ,2003,657.0,0,Elmhurst
17662,110.0,GRAND LARCENY OF MOTOR VEHICLE                                  ,2003,382.0,0,Elmhurst
17663,110.0,TOTAL SEVEN MAJOR FELONY OFFENSES,2003,2477.0,0,Elmhurst
17664,110.0,MURDER & NON NEGL. MANSLAUGHTER                                ,2004,7.0,0,Elmhurst
17665,110.0,RAPE                                  ,2004,39.0,0,Elmhurst
17666,110.0,ROBBERY                               ,2004,497.0,0,Elmhurst
17667,110.0,FELONY ASSAULT                        ,2004,254.0,0,Elmhurst
17668,110.0,BURGLARY                              ,2004,535.0,0,Elmhurst
17669,110.0,GRAND LARCENY                         ,2004,708.0,0,Elmhurst
17670,110.0,GRAND LARCENY OF MOTOR VEHICLE                                  ,2004,350.0,0,Elmhurst
17671,110.0,TOTAL SEVEN MAJOR FELONY OFFENSES,2004,2390.0,0,Elmhurst
17672,110.0,MURDER & NON NEGL. MANSLAUGHTER                                ,2005,8.0,0,Elmhurst
17673,110.0,RAPE                                  ,2005,44.0,0,Elmhurst
17674,110.0,ROBBERY                               ,2005,487.0,0,Elmhurst
17675,110.0,FELONY ASSAULT                        ,2005,229.0,0,Elmhurst
17676,110.0,BURGLARY                              ,2005,508.0,0,Elmhurst
17677,110.0,GRAND LARCENY                         ,2005,751.0,0,Elmhurst
17678,110.0,GRAND LARCENY OF MOTOR VEHICLE                                  ,2005,304.0,0,Elmhurst
17679,110.0,TOTAL SEVEN MAJOR FELONY OFFENSES,2005,2331.0,0,Elmhurst
17680,110.0,MURDER & NON NEGL. MANSLAUGHTER                                ,2006,6.0,0,Elmhurst
17681,110.0,RAPE                                  ,2006,44.0,0,Elmhurst
17682,110.0,ROBBERY                               ,2006,439.0,0,Elmhurst
17683,110.0,FELONY ASSAULT                        ,2006,229.0,0,Elmhurst
17684,110.0,BURGLARY                              ,2006,441.0,0,Elmhurst
17685,110.0,GRAND LARCENY                         ,2006,759.0,0,Elmhurst
17686,110.0,GRAND LARCENY OF MOTOR VEHICLE                                  ,2006,242.0,0,Elmhurst
17687,110.0,TOTAL SEVEN MAJOR FELONY OFFENSES,2006,2160.0,0,Elmhurst
17688,110.0,MURDER & NON NEGL. MANSLAUGHTER                                ,2007,4.0,0,Elmhurst
17689,110.0,RAPE                                  ,2007,44.0,0,Elmhurst
17690,110.0,ROBBERY                               ,2007,400.0,0,Elmhurst
17691,110.0,FELONY ASSAULT                        ,2007,224.0,0,Elmhurst
17692,110.0,BURGLARY                              ,2007,434.0,0,Elmhurst
17693,110.0,GRAND LARCENY                         ,2007,738.0,0,Elmhurst
17694,110.0,GRAND LARCENY OF MOTOR VEHICLE                                  ,2007,163.0,0,Elmhurst
17695,110.0,TOTAL SEVEN MAJOR FELONY OFFENSES,2007,2007.0,0,Elmhurst
17696,110.0,MURDER & NON NEGL. MANSLAUGHTER                                ,2008,3.0,0,Elmhurst
17697,110.0,RAPE                                  ,2008,34.0,0,Elmhurst
17698,110.0,ROBBERY                               ,2008,391.0,0,Elmhurst
17699,110.0,FELONY ASSAULT                        ,2008,258.0,0,Elmhurst
17700,110.0,BURGLARY                              ,2008,334.0,0,Elmhurst
17701,110.0,GRAND LARCENY                         ,2008,772.0,0,Elmhurst
17702,110.0,GRAND LARCENY OF MOTOR VEHICLE                                  ,2008,169.0,0,Elmhurst
17703,110.0,TOTAL SEVEN MAJOR FELONY OFFENSES,2008,1961.0,0,Elmhurst
17704,110.0,MURDER & NON NEGL. MANSLAUGHTER                                ,2009,6.0,0,Elmhurst
17705,110.0,RAPE                                  ,2009,32.0,0,Elmhurst
17706,110.0,ROBBERY                               ,2009,332.0,0,Elmhurst
17707,110.0,FELONY ASSAULT                        ,2009,243.0,0,Elmhurst
17708,110.0,BURGLARY                              ,2009,316.0,0,Elmhurst
17709,110.0,GRAND LARCENY                         ,2009,626.0,0,Elmhurst
17710,110.0,GRAND LARCENY OF MOTOR VEHICLE                                  ,2009,146.0,0,Elmhurst
17711,110.0,TOTAL SEVEN MAJOR FELONY OFFENSES,2009,1701.0,0,Elmhurst
17712,110.0,MURDER & NON NEGL. MANSLAUGHTER                                ,2010,4.0,0,Elmhurst
17713,110.0,RAPE                                  ,2010,28.0,0,Elmhurst
17714,110.0,ROBBERY                               ,2010,360.0,0,Elmhurst
17715,110.0,FELONY ASSAULT                        ,2010,255.0,0,Elmhurst
17716,110.0,BURGLARY                              ,2010,293.0,0,Elmhurst
17717,110.0,GRAND LARCENY                         ,2010,552.0,0,Elmhurst
17718,110.0,GRAND LARCENY OF MOTOR VEHICLE                                  ,2010,145.0,0,Elmhurst
17719,110.0,TOTAL SEVEN MAJOR FELONY OFFENSES,2010,1637.0,0,Elmhurst
17720,110.0,MURDER & NON NEGL. MANSLAUGHTER                                ,2011,2.0,0,Elmhurst
17721,110.0,RAPE                                  ,2011,22.0,0,Elmhurst
17722,110.0,ROBBERY                               ,2011,332.0,0,Elmhurst
17723,110.0,FELONY ASSAULT                        ,2011,268.0,0,Elmhurst
17724,110.0,BURGLARY                              ,2011,316.0,0,Elmhurst
17725,110.0,GRAND LARCENY                         ,2011,551.0,0,Elmhurst
17726,110.0,GRAND LARCENY OF MOTOR VEHICLE                                  ,2011,122.0,0,Elmhurst
17727,110.0,TOTAL SEVEN MAJOR FELONY OFFENSES,2011,1613.0,0,Elmhurst
17728,110.0,MURDER & NON NEGL. MANSLAUGHTER                                ,2012,8.0,0,Elmhurst
17729,110.0,RAPE                                  ,2012,25.0,0,Elmhurst
17730,110.0,ROBBERY                               ,2012,351.0,0,Elmhurst
17731,110.0,FELONY ASSAULT                        ,2012,294.0,0,Elmhurst
17732,110.0,BURGLARY                              ,2012,315.0,0,Elmhurst
17733,110.0,GRAND LARCENY                         ,2012,667.0,0,Elmhurst
17734,110.0,GRAND LARCENY OF MOTOR VEHICLE                                  ,2012,113.0,0,Elmhurst
17735,110.0,TOTAL SEVEN MAJOR FELONY OFFENSES,2012,1773.0,0,Elmhurst
17736,110.0,MURDER & NON NEGL. MANSLAUGHTER                                ,2013,6.0,0,Elmhurst
17737,110.0,RAPE                                  ,2013,32.0,0,Elmhurst
17738,110.0,ROBBERY                               ,2013,341.0,0,Elmhurst
17739,110.0,FELONY ASSAULT                        ,2013,292.0,0,Elmhurst
17740,110.0,BURGLARY                              ,2013,279.0,0,Elmhurst
17741,110.0,GRAND LARCENY                         ,2013,692.0,0,Elmhurst
17742,110.0,GRAND LARCENY OF MOTOR VEHICLE                                  ,2013,105.0,0,Elmhurst
17743,110.0,TOTAL SEVEN MAJOR FELONY OFFENSES,2013,1747.0,0,Elmhurst
17744,110.0,MURDER & NON NEGL. MANSLAUGHTER                                ,2014,8.0,0,Elmhurst
17745,110.0,RAPE                                  ,2014,28.0,0,Elmhurst
17746,110.0,ROBBERY                               ,2014,282.0,0,Elmhurst
17747,110.0,FELONY ASSAULT                        ,2014,283.0,0,Elmhurst
17748,110.0,BURGLARY                              ,2014,332.0,0,Elmhurst
17749,110.0,GRAND LARCENY                         ,2014,571.0,0,Elmhurst
17750,110.0,GRAND LARCENY OF MOTOR VEHICLE                                  ,2014,109.0,0,Elmhurst
17751,110.0,TOTAL SEVEN MAJOR FELONY OFFENSES,2014,1613.0,0,Elmhurst
17752,110.0,MURDER & NON NEGL. MANSLAUGHTER                                ,2015,1.0,0,Elmhurst
17753,110.0,RAPE                                  ,2015,26.0,0,Elmhurst
17754,110.0,ROBBERY                               ,2015,276.0,0,Elmhurst
17755,110.0,FELONY ASSAULT                        ,2015,296.0,0,Elmhurst
17756,110.0,BURGLARY                              ,2015,213.0,0,Elmhurst
17757,110.0,GRAND LARCENY                         ,2015,585.0,0,Elmhurst
17758,110.0,GRAND LARCENY OF MOTOR VEHICLE                                  ,2015,105.0,0,Elmhurst
17759,110.0,TOTAL SEVEN MAJOR FELONY OFFENSES,2015,1502.0,0,Elmhurst
17760,110.0,MURDER & NON NEGL. MANSLAUGHTER                                ,2016,2.0,0,Elmhurst
17761,110.0,RAPE                                  ,2016,30.0,0,Elmhurst
17762,110.0,ROBBERY                               ,2016,260.0,0,Elmhurst
17763,110.0,FELONY ASSAULT                        ,2016,277.0,0,Elmhurst
17764,110.0,BURGLARY                              ,2016,227.0,0,Elmhurst
17765,110.0,GRAND LARCENY                         ,2016,684.0,0,Elmhurst
17766,110.0,GRAND LARCENY OF MOTOR VEHICLE                                  ,2016,97.0,0,Elmhurst
17767,110.0,TOTAL SEVEN MAJOR FELONY OFFENSES,2016,1577.0,0,Elmhurst
17768,110.0,MURDER & NON NEGL. MANSLAUGHTER                                ,2017,5.0,0,Elmhurst
17769,110.0,RAPE                                  ,2017,25.0,0,Elmhurst
17770,110.0,ROBBERY                               ,2017,307.0,0,Elmhurst
17771,110.0,FELONY ASSAULT                        ,2017,259.0,0,Elmhurst
17772,110.0,BURGLARY                              ,2017,194.0,0,Elmhurst
17773,110.0,GRAND LARCENY                         ,2017,531.0,0,Elmhurst
17774,110.0,GRAND LARCENY OF MOTOR VEHICLE                                  ,2017,86.0,0,Elmhurst
17775,110.0,TOTAL SEVEN MAJOR FELONY OFFENSES,2017,1407.0,0,Elmhurst
17776,110.0,MURDER & NON NEGL. MANSLAUGHTER                                ,2018,2.0,0,Elmhurst
17777,110.0,RAPE                                  ,2018,43.0,0,Elmhurst
17778,110.0,ROBBERY                               ,2018,263.0,0,Elmhurst
17779,110.0,FELONY ASSAULT                        ,2018,328.0,0,Elmhurst
17780,110.0,BURGLARY                              ,2018,136.0,0,Elmhurst
17781,110.0,GRAND LARCENY                         ,2018,666.0,0,Elmhurst
17782,110.0,GRAND LARCENY OF MOTOR VEHICLE                                  ,2018,102.0,0,Elmhurst
17783,110.0,TOTAL SEVEN MAJOR FELONY OFFENSES,2018,1540.0,0,Elmhurst
17784,111.0,MURDER & NON NEGL. MANSLAUGHTER                                ,2000,4.0,0,Bayside
17785,111.0,RAPE                                  ,2000,5.0,0,Bayside
17786,111.0,ROBBERY                               ,2000,141.0,0,Bayside
17787,111.0,FELONY ASSAULT                        ,2000,96.0,0,Bayside
17788,111.0,BURGLARY                              ,2000,424.0,0,Bayside
17789,111.0,GRAND LARCENY                         ,2000,326.0,0,Bayside
17790,111.0,GRAND LARCENY OF MOTOR VEHICLE                                  ,2000,618.0,0,Bayside
17791,111.0,TOTAL SEVEN MAJOR FELONY OFFENSES,2000,1614.0,0,Bayside
17792,111.0,MURDER & NON NEGL. MANSLAUGHTER                                ,2001,1.0,0,Bayside
17793,111.0,RAPE                                  ,2001,3.0,0,Bayside
17794,111.0,ROBBERY                               ,2001,156.0,0,Bayside
17795,111.0,FELONY ASSAULT                        ,2001,62.0,0,Bayside
17796,111.0,BURGLARY                              ,2001,338.0,0,Bayside
17797,111.0,GRAND LARCENY                         ,2001,345.0,0,Bayside
17798,111.0,GRAND LARCENY OF MOTOR VEHICLE                                  ,2001,635.0,0,Bayside
17799,111.0,TOTAL SEVEN MAJOR FELONY OFFENSES,2001,1540.0,0,Bayside
17800,111.0,MURDER & NON NEGL. MANSLAUGHTER                                ,2002,0.0,0,Bayside
