BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,SALE PRICE,SALE DATE
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4888,122, ,A5, 1312 EAST 223 STREET                      ,            ,10466,1,0,1,1600,960,1950, 1 , A5 ,10,3/23/2009
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4888,122, ,A5, 1312 EAST 223 STREET                      ,            ,10466,1,0,1,1600,960,1950, 1 , A5 ,364451,3/9/2009
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4892,41, ,B1, 3531 GRACE AVENUE                         ,            ,10466,2,0,2,9075,2640,2011, 1 , A2 ,406000,3/23/2009
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4893,119, ,A5, 3534 GRACE AVENUE                         ,            ,10466,1,0,1,1674,1732,1960, 1 , A5 ,0,6/5/2009
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4894,23, ,A2, 1978 NEEDHAM AVENUE                       ,            ,10466,1,0,1,5500,774,1935, 1 , A2 ,0,5/15/2009
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4897,41, ,A5, 1205 EAST 222 STREET                      ,            ,10469,1,0,1,1800,1512,1950, 1 , A5 ,311330,5/4/2009
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4898,14, ,A5, 1263 EAST 223 STREET                      ,            ,10466,1,0,1,2233,1455,1955, 1 , A5 ,201714,12/14/2009
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4898,32, ,A5, 1227 EAST 223RD STREET                    ,            ,10466,1,0,1,1600,960,1955, 1 , A5 ,325000,3/26/2009
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4898,42, ,A5, 1804 SCHIEFFELIN AVE.                     ,            ,10466,1,0,1,1800,1534,1955, 1 , A5 ,0,4/17/2009
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4902,45, ,A5, 1136 EAST 224 STREET                      ,            ,10466,1,0,1,2500,1280,1950, 1 , A5 ,0,4/21/2009
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4902,58, ,A5, 1156 EAST 224 STREET                      ,            ,10466,1,0,1,1800,1944,1950, 1 , A5 ,10,10/15/2009
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4903,77, ,A5, 1166 EAST 225 STREET                      ,            ,10466,1,0,1,1840,1384,1970, 1 , A5 ,197900,4/24/2009
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4922,3, ,A9, 3695 MAROLLA PLACE                        ,            ,10466,1,0,1,2390,2760,1931, 1 , A9 ,0,7/22/2009
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4929,42, ,A1, 3917 ELY AVENUE                           ,            ,10466,1,0,1,2144,1248,1948, 1 , A1 ,281914,6/18/2009
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4934,29, ,A5, 3914 ELY AVENUE                           ,            ,10466,1,0,1,2050,1936,1955, 1 , A5 ,310000,7/14/2009
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4939,33, ,A5, 3831 AMUNDSON AVENUE                      ,            ,10466,1,0,1,2600,1860,1960, 1 , A5 ,370000,11/17/2009
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4939,80, ,A0, 38-40 SETON AVENUE                        ,            ,10466,1,0,1,7500,1172,1948, 1 , A0 ,435000,6/2/2009
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4943,58, ,A1, 3687 SECOR AVENUE                         ,            ,10466,1,0,1,2856,1248,1925, 1 , A1 ,355000,7/13/2009
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4945,49, ,A1, 2117 LIGHT STREET                         ,            ,10466,1,0,1,3850,1626,1930, 1 , A1 ,0,3/9/2009
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4945,51, ,A2, 2115 LIGHT STREET                         ,            ,10466,1,0,1,4890,1575,1930, 1 , A2 ,409000,3/3/2009
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4951,67, ,A1, 3706 ROMBOUTS AVENUE                      ,            ,10466,1,0,1,3100,1216,1925, 1 , A1 ,110000,9/9/2009
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4958,10, ,A1, 3918 MURDOCK AVENUE                       ,            ,10466,1,0,1,2500,1824,1960, 1 , A1 ,0,3/6/2009
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4960,56, ,A1, 3953 SETON AVENUE                         ,            ,10466,1,0,1,2500,1851,1927, 1 , A1 ,355100,11/16/2009
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4962,49, ,A1, 3951 DURYEA AVE                           ,            ,10466,1,0,1,2500,1258,1925, 1 , A1 ,318000,10/20/2009
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4962,49, ,A1, 3951 DURYEA                               ,            ,10466,1,0,1,2500,1258,1925, 1 , A1 ,185000,4/23/2009
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4963,36, ,A1, 3966 DURYEA AVE                           ,            ,10466,1,0,1,2500,2004,1930, 1 , A1 ,0,7/20/2009
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4964,23, ,A1, 3920 PRATT AVENUE                         ,            ,10466,1,0,1,2650,2638,1956, 1 , A1 ,0,7/27/2009
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4966,52, ,A2, 4039 HARPER AVENUE                        ,            ,10466,1,0,1,5093,2072,1949, 1 , A2 ,345000,8/17/2009
